"","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-RU72-0011-R10A-SM-HAKXS","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-WVLH-0011-R10A-SM-HAKXZ"
"HECW2",-0.267084957661944,0.997953110540465,0,-0.993339058419968,0.427592632612225,-1.02660764460312,-2.2548436314674,0.167882488175242,0.50829464034753
"IDH1",0.67665214249064,-0.325203940002237,-1.07696032363135,0,1.76848910734178,-0.461937232822922,-0.840835072390083,1.20641555054184,1.11623354042686
"OLA1",0.507771350678728,-0.535174158518843,0.156091649451881,-1.22920970958034,0,-1.41919849071985,-2.25295506170876,0.0781343307461965,0.746090226032363
"CIR1",-0.227173811160491,0.145604151553325,0.470918096497404,-1.35820411455542,0.374183387780469,-1.43412278235026,-2.28361349724815,0.393911374749336,0
"ITPRID2",-0.672862323345611,2.13224658007094,-0.305234304181405,0.335702984445183,1.19278438382649,-0.481011266800011,0,0.318105682741861,-1.12114143477458
"CHRNA1",0.221023338902968,-1.8852600553333,-0.306434476906714,0.613758881926513,-1.23935099826681,0.710238345767171,1.33316692920996,-0.475471883944764,0
"FAM117B",-0.204372476077866,1.46097815279339,0.270278095404705,-0.684756124154636,0.740793999957454,-0.750520693007462,-1.86701665402886,0.829869373779422,0
"WDR12",0.45489406854228,0,-0.521727348565211,-0.878399659482753,0.0626721325280228,-1.32700907278932,-2.37588970803593,0.342566797448935,0.756699855710211
"ABI2",0.0593655636905035,0,0.620286304072723,-1.19708908453883,0.23282243573974,-1.26769299281875,-2.32834016023191,-0.226888688185106,0.625858186027064
"ITGAV",0.361913519988295,-0.154884440485978,-0.366017801941416,-0.0888973930254265,2.75752338539294,-0.726051736955321,0,0.242256888696462,0.425526639504812
"SLC40A1",1.05242066969128,-2.02115479515129,-0.746519330793671,0,1.41430963056467,-0.395768784672095,0.00828292142282235,0.319581699648483,-0.140696967548733
"SLC35A5",0.00971248661024435,0,-0.476871637341069,-1.41648192031739,0.0970088383955533,-1.89074276051677,-2.19644364153788,0.0656980604504251,0.602929628273551
"SLC49A4",0,-0.738787097120966,0.710663819314504,-0.561419727892764,1.15748309367617,-0.935200564486584,-1.44134435992109,1.3174249483459,0.784917876834534
"SENP7",-0.0326831510450854,2.34269051656635,0,0.30106022661888,1.37628437884747,-0.333179531357858,-0.620807274866814,1.38565554329833,-0.234553240580575
"GUCA1C",0,-1.89732859786696,-0.22803841494104,0.403189131833558,-1.38698671627515,0.757830019452207,1.29264274277053,-0.533130936069016,0.0361117296126591
"CCDC54",-0.11448496580448,-1.27545619010528,-0.0068322980585829,0.90465773824028,-0.945857288399176,1.20210606110238,1.88160461240384,0.214466597411531,0
"COX17",1.04657589817527,0.320436616944286,-0.596396902775624,-1.01326270139573,0.0238016800214278,-1.141442808588,-1.87773554273495,0,1.0575968132325
"PARP9",-0.0632565112056498,-1.05433883414616,-0.362835108947701,0,0.105016350311875,0.626231881157726,2.5104942361464,0.72102293315527,-0.268052079267805
"MNS1",-0.347315773774318,-1.14580429214581,-0.881050668957762,0.595918700255635,0,0.314555824592509,1.2809536044127,1.79593828125545,-0.744215098199495
"USP8",0.323545998912488,-1.36749962781939,0,-0.728836662911724,1.19404272906014,-0.758102355661192,-1.75883435192747,0.94764557685953,0.0292952495521116
"SECISBP2L",0,1.40557867421789,1.04908150774669,-0.9909288743456,0.609704536141912,-1.01109749460487,-1.59928640932154,-0.113536760583099,0.102592331915369
"TMOD3",-0.170027168075185,0,-0.750351721000797,-1.05368545010093,0.807665281179578,-0.0426201607925894,1.82846036509482,1.65828036635399,0.757882783674957
"SPPL2A",0,-0.107789589427775,0.349692047020269,-1.03920979174399,1.01555647262569,-1.14725591728845,0.435049419617598,1.98650248605125,-0.622313059692863
"GLCE",0.772789042549925,-0.0584883368046131,0.255880938277999,-0.994857804627492,0,-1.36045773590639,-1.94114110125658,0.020719639329193,1.12043832742614
"SHF",0.236453810311055,1.63034175546181,-0.570328181670751,-0.0542923629824196,2.48144595353567,-0.216221743918885,0,-0.257984209677438,0.493698970011872
"APH1B",-0.646959777599005,0,0.929730594105727,-0.976151962075867,0.721429678997524,-1.74700743667201,-1.43683243153637,0.648860189481182,0.430425391509792
"INTS14",0,-0.44162261094466,1.36201363592547,-0.901055933942165,0.769251739430208,-1.15358829800735,-1.65343506260659,0.502637404602974,0.572568171015182
"CILP",0.0966426026432954,-1.7854890047784,-0.254585561080609,0.621654032075809,-1.25499687929932,0.850894245152487,1.40364460063236,-0.367446020969939,0
"PARP16",-0.397624261340351,0,0.516610100543006,0.808350148881838,-0.17225470308122,1.0572269532923,2.62005534891216,-0.265595290389722,-0.544677956910307
"PPCDC",0.410963599140813,-1.14851884521939,0,0.671982609071606,-0.534664933943097,0.837831059202391,2.35004662672448,-0.191800354619028,-0.209885196567647
"HCN4",0.387046833786948,-1.97405004046578,-0.399694960667836,0.374819871954317,-1.45387288278792,0.622462629181786,0.998075275841939,-0.865410303829887,0
"SEMA7A",1.23472054892269,1.64769509730629,0,-0.658429648136231,1.3472863022031,-0.877159974078511,-0.999008284494165,-0.139827727729387,0.369459077440684
"UBL7",0.829964461923903,0.836544136211902,0,-0.990896637516412,0.789652801599046,-1.09284310113286,-1.5303764139364,-0.0375727471760442,1.2116866329648
"ARHGAP24",0.150278134324635,-0.647987950251686,-0.308237044125783,0.503227834361662,2.35722330958183,0,-0.345522176918285,1.55015055118882,-0.310549962024131
"FAM13A",0.499442255347966,2.52822146472593,0,-0.179085421336187,1.55015615932063,-0.0746421858370466,-0.471579096880242,1.15145360580597,-0.124320146508687
"HERC3",0,-0.74747898630912,-0.0183488442793193,1.1522049034975,-1.09181070500452,1.30502774693018,1.91773044249544,0.23868231256991,-0.353443956230063
"HERC6",-0.0148874050797593,0.246679219210878,0,-1.46744350379742,0.654948241831807,-0.93425017297955,-1.18081868556598,0.759296630878112,1.58942605012811
"HERC5",-0.530527284198741,-2.12941564014672,0.0122003317181519,0.374507849329835,-0.761046486025204,0,1.61647132854094,0.112867476470574,-0.404225759194846
"PCDH10",-0.881630501424318,0.181349419734073,0.519314039341839,-1.17236166224711,0.267529342491239,-1.69774117292286,-2.26670443218137,0,0.218570232396434
"NDST4",0,-2.01018522165715,-0.493585533561196,0.440025812285562,-1.65662564029655,0.552605434103984,0.971610078167433,-0.631019408818253,0.0275965557313478
"ZGRF1",-0.698083795789806,1.13310107821397,0.594890146147709,-0.639345821561371,1.84049908448626,0,-1.39798667854821,-0.381791878426438,0.12342408982714
"AP1AR",0.554354183545657,0.0200985845203329,0.664398084536959,-0.865233589808496,-0.317540807657176,-1.06030583406214,-1.66581375410997,0,1.62009428192047
"COPS4",0.614582090644089,-0.270932939854501,0,-1.11691877128728,0.508299407557052,-1.11227964653064,-1.80917621038123,0.190247139057965,1.3418689276097
"HNRNPD",0,1.81638007810395,1.30957625039426,-0.0640627138927531,0.472513526847507,-0.483533232501978,-1.46172825451176,0.402875060706201,-0.652032138663548
"PRKG2",2.09719593137588,-0.939840657028791,-0.54760290250646,0.584594033438134,0,1.23231631001794,-0.565327534500703,-0.197146181636383,0.991746670387408
"RASGEF1B",1.2862787755299,2.01192471800187,1.31288020617403,0,-0.694848838058415,-0.0398090658150211,-0.0996154455708034,-0.226445852776529,1.78712356761243
"SEC31A",-0.163360124044365,0.489985647661831,0,-1.33755507897561,0.844310240956727,-1.42707066199074,-2.05442569683008,0.351701618837892,0.0725175704234034
"FGF5",0.427582137150348,-1.31948842623999,-0.0918347334905005,1.42432908390499,-0.769193182103622,1.34911530515058,1.48298150624644,-0.174743824080581,0
"GPAT3",0,-2.24921832058586,-1.74965476333391,0.21190032380535,-0.823606431852512,0.388105631499361,0.346927998018989,-0.499165605129904,0.528885327686362
"IL21",0.0755450637256389,-1.84460424665554,-0.260012797933727,0.558466132376088,-1.34972705744596,0.772799471856704,1.32345970822171,-0.437856609637154,0
"FGF2",-0.796430517424335,-1.34993539224498,-0.298567279846024,0.231972105341215,0,0.571374918852327,0.700187111356805,1.85358229499068,-1.07274660889169
