"","C3N-03446","C3N-03450","C3N-03452","C3N-03026","C3N-01197","C3N-02684","C3N-01191","C3N-01365"
"SUCLG1",36.403,41.2186,35.3125,38.6096,36.8961,42.3864,48.5694,41.5617
"NUAK2",22.6192,6.0325,2.9711,3.7272,2.4337,1.9408,5.8606,1.4392
"SPTA1",0.0312,0.0107,0.223,0.0786,0.0389,0,0.026,0.0077
"PRKCI",62.7683,26.6747,24.4851,26.8488,22.7681,29.6774,15.5003,34.2681
"MNDA",14.3923,12.7744,12.769,22.362,18.7278,5.3715,22.4812,5.1643
"PYHIN1",0.9664,0.1243,0.8494,1.4511,0.0564,0.0787,0.2262,0.0667
"IFI16",25.0218,28.8271,25.3662,36.1109,7.6832,13.4501,33.8182,8.9844
"AIM2",2.0773,1.7904,1.5039,2.1967,0.9437,0.1463,0.6073,0.4134
"EFHB",1.9208,0.884,3.6049,4.7882,4.7909,1.01,0.9463,0.7257
"EIF5A2",9.5702,7.4227,7.057,5.0963,9.4152,8.5285,8.1843,7.9408
"SLC2A2",10.1482,5.2039,2.0242,1.8632,0.7777,2.1706,11.7551,2.3165
"RPL22L1",8.054,7.5463,6.6986,10.6695,5.9878,6.7295,14.0861,6.0431
"FABP1",0,0.2688,0.3791,0.1196,0.7726,0.1513,0.2537,1.2825
"PPM1L",27.2381,38.3893,36.6266,30.6603,32.1545,44.5125,14.3261,44.7408
"ICA1L",14.5442,18.0663,18.7807,15.442,20.8306,20.4752,10.1359,24.3404
"CTLA4",0.6392,0.1012,0.5268,0.7087,0.1836,0.2563,0.7364,0.3258
"ICOS",0.4801,0.1235,0.2411,0.4668,0.0374,0.0348,0,0.0589
"RYBP",26.7783,30.5467,19.4939,17.5465,11.6104,21.1939,39.4421,19.5422
"PPP4R2",66.1199,35.0466,27.0801,32.9341,24.0786,31.8727,55.5912,32.0415
"CD200R1",0.9737,0.7234,0.4347,1.0397,0.7577,0.5404,0.2251,0.8762
"GTPBP8",9.4566,7.5028,5.1068,5.6727,6.2667,5.8062,8.3993,5.5741
"NEPRO",30.916,29.9021,25.1317,25.3499,20.8909,29.8722,28.0177,25.7939
"SPICE1",2.7559,1.4311,1.7212,1.8553,1.3238,1.646,1.3891,1.9022
"CCDC191",10.6529,11.9623,11.9337,9.8956,11.342,11.6419,13.1552,11.4057
"CADPS",27.3207,47.1834,41.5672,51.3308,59.4043,72.638,8.7995,85.6158
"NKX6-1",0.716,0.1052,0.3881,0.6085,0.4139,0.2666,0.1702,0.0251
"CDS1",26.4197,14.443,25.2784,17.2132,23.0058,23.3763,2.7631,24.1079
"WDFY3",62.4376,111.2734,87.2653,74.0559,61.8342,82.8759,114.9258,80.9892
"COX18",7.2094,10.4263,7.494,7.9096,8.084,9.2768,8.6091,8.3062
"PTPN13",47.0785,83.6722,43.419,60.8135,38.2604,45.0288,64.8028,49.2968
"SYNPR",13.3015,41.157,47.2726,55.6404,39.8388,82.2692,5.2199,96.8027
"ALB",1.8093,0.8517,1.766,1.684,1.0595,1.0124,2.0668,2.3707
"C3orf49",10.3039,12.5089,13.6283,9.6208,14.9404,16.2906,6.7098,13.1465
"C4orf36",0.4509,0.2062,0.1678,0.2407,0.2339,0.0871,0.1668,0.1476
"THOC7",33.7481,35.2737,38.1484,41.8712,37.0185,47.6624,26.8798,49.1189
"ATXN7",16.6143,15.0351,12.9882,12.7056,11.7751,12.8883,11.7785,12.551
"PSMD6",19.2398,21.1187,19.1544,19.4989,15.0692,20.0756,20.688,18.9129
"PRICKLE2",14.9705,21.0991,22.4877,20.6992,18.4523,26.5446,5.7917,26.2387
"ADAMTS9",8.9649,12.0193,8.2198,6.4648,2.401,3.8086,7.6563,4.5261
"PPM1K",30.1737,47.3354,39.4381,35.8854,52.2129,60.8913,53.9402,56.9867
"ERICH6",1.2169,0.8867,1.0186,0.6961,0.8049,0.881,0.211,1.8666
"CLRN1",0.3454,0.1615,0.0631,0.3017,0.645,0.1909,0.0784,0.2312
"GMPS",36.8282,31.9085,36.7993,30.1494,33.8179,37.7092,24.6909,37.6146
"TIPARP",59.1176,40.2047,37.9433,33.568,22.3923,29.8019,45.5974,27.9197
"CCNL1",57.7964,38.6614,27.5882,23.1004,23.0847,20.5031,44.5909,23.6149
"PTX3",18.5969,1.9533,1.1593,0.9584,1.0951,0.4852,1.0223,0.8635
"HESX1",2.7484,1.6674,1.4629,1.4996,0.9871,2.204,2.6974,1.5566
"DCLK3",1.6233,3.1068,1.8202,7.1522,1.6921,3.2633,0.377,6.6986
"SLMAP",19.432,16.5083,16.6052,16.3273,13.7519,15.4593,14.6121,16.1707
"RPL9",102.1892,127.9177,100.0334,178.1118,109.37,107.7316,121.8885,109.3423
"SMIM14",36.3666,42.8826,32.5238,36.0168,30.1201,40.0659,45.497,36.8514
"RPP14",5.213,5.8149,5.1227,5.0355,6.1933,6.9842,3.7837,6.2705
"ABHD6",25.4252,61.7876,35.4553,40.2155,27.9881,40.9951,70.4946,34.8517
"DNASE1L3",0.1758,0,0.259,0.4345,0.0328,0.0611,0.117,0.0777
"CFAP20DC",1.2129,1.6942,1.3562,1.8409,1.1222,1.5565,0.3148,2.0974
"RBM47",44.603,5.7386,4.5931,8.7741,1.3109,0.9949,5.1438,0.9248
"APBB2",23.6482,52.0623,28.1312,24.059,22.5069,30.1039,68.532,28.036
"IL17RE",1.8463,0.7875,1.4323,0.9273,1.0512,0.8215,0.5058,0.8786
"IL17RC",15.2955,10.0844,14.4791,8.1289,9.8464,7.9527,4.3195,7.2858
"CRELD1",2.5507,3.0517,3.0076,4.2058,5.4884,4.769,3.4604,4.0008
"PRRT3",16.5554,16.8663,16.0054,12.3689,14.1419,15.8624,7.2642,13.404
"FANCD2OS",0.1097,0.282,0.2203,0.1505,0.1536,0.0953,0.2281,0.2422
"PCOLCE2",1.3103,1.6543,0.5584,2.637,0.6396,1.6817,1.1151,1.8637
"U2SURP",53.0405,39.6359,33.6219,33.4801,31.5608,35.2044,51.6819,36.9669
"MTMR14",19.4383,24.168,18.0383,18.3704,13.4828,16.401,22.5885,14.2086
"TTC14",22.5479,26.8943,20.9405,20.9626,21.1171,19.8662,31.3839,24.0632
"CXCL3",2.513,1.1706,0.508,0.2604,0.9741,0.2883,0.3945,0.4189
"CXCL5",1.2526,0.3999,0.4917,0.2372,0.121,0.4878,0.2156,0.5088
"PPBP",1.127,0.2484,1.5094,1.492,8.1184,0.2797,2.4114,1.4225
"PF4",0.2722,0,0,0.4672,3.6859,0.1182,0.7928,0.5011
"MTHFD2L",8.7009,7.6389,5.3385,6.4947,6.9941,7.7265,8.6486,7.4554
"CXCL1",5.253,3.1787,4.3453,1.3787,15.6533,1.4764,1.2213,2.6732
"RCHY1",11.443,10.9801,11.0432,11.7601,11.1941,14.5218,9.9749,15.7408
"PLSCR2",0.6991,0.2797,0.2081,0.1333,0,0.0675,0.2262,0.1716
"CCDC158",2.2264,2.1425,2.9216,3.6234,2.1796,2.9481,1.987,4.825
"CPA3",0.7536,0.1193,0.2329,0.0398,0.1083,0.0504,0.0965,0.0854
"GYG1",15.606,16.1829,16.6925,11.8409,8.9387,11.2698,10.7941,9.7049
"HPS3",28.0256,18.9699,15.1317,18.8764,9.6791,11.3335,21.3574,11.3787
"TM4SF18",6.2062,5.5894,9.476,4.8402,4.5775,2.2238,2.6724,1.9202
"TOPBP1",37.4139,24.1194,20.1275,22.8369,16.5242,22.3499,18.5069,25.0862
"RYK",23.7836,17.6236,16.9967,17.0954,16.166,15.3985,16.9152,15.8879
"SNRK",23.0746,21.7834,31.2867,22.0048,24.7414,24.8251,14.146,24.0241
"TCF23",0.0616,0.2747,0.1375,0.4934,0.0384,0.0357,0.0171,0.1512
"DNAJC5G",7.2903,2.0832,4.4299,3.1817,7.9842,6.3726,0.4868,6.9911
"UCN",8.6025,7.6241,4.9629,5.4507,7.6621,5.6338,7.3782,6.2362
"ZNF513",16.2484,18.3131,14.0317,16.8517,13.1412,13.7686,16.4012,11.6361
"SLC4A1AP",28.2284,32.7386,29.0374,31.3742,31.982,38.0402,26.4642,37.8623
"PLB1",4.3661,6.4037,3.9802,5.2301,2.3754,3.7718,2.6051,4.025
"SPDYA",3.3229,2.9521,2.8927,2.5505,2.3977,3.2804,3.5441,2.9803
"KIAA1143",21.5029,30.0675,25.1107,23.9124,21.002,27.4776,32.5951,29.198
"KIF15",7.4513,2.5209,2.1079,2.3796,2.4743,1.6789,2.0225,2.0096
"TGM4",0.8312,0.5369,0.466,0.4246,0.3791,0.4198,0.4825,0.2277
"WDR43",35.3366,34.6362,30.3082,31.9479,27.4893,33.9066,36.9135,32.3228
"ZDHHC3",17.1028,17.844,14.0544,14.6922,9.5426,13.0852,15.1125,11.9044
"CDCP1",10.6056,2.5445,3.4427,6.037,0.6341,1.0112,2.3138,0.5594
"CLEC3B",5.1272,2.4174,6.2945,8.8719,7.5806,3.3407,4.8884,3.6963
"SLC6A20",3.6216,0.911,3.3359,7.7617,1.1814,1.2365,1.2896,1.374
"LZTFL1",12.617,15.4061,15.4944,14.3739,14.7098,18.7648,6.3404,20.8875
"FYCO1",34.4329,22.523,19.5565,13.4051,6.4063,10.646,19.97,9.0659
"CCR1",11.4917,19.1845,11.7426,27.4039,2.265,3.1436,17.4035,2.8984
"RTP3",0.3771,0.6466,0.3367,0,0.5869,0.6552,0,0.5553
"LRRC2",5.0609,13.294,12.2929,14.5366,5.9814,16.9377,1.2742,16.747
"ELP6",18.5996,23.809,19.8804,21.4629,18.0603,22.4312,21.994,19.0103
"FBXO40",1.2806,2.062,1.5908,2.3441,3.0675,4.4018,0.4015,3.7578
"DTX3L",45.2015,18.4269,17.1864,21.649,6.5578,13.6918,19.3672,6.2316
"ZNF148",33.2066,28.1657,28.3862,30.4055,24.9456,29.4175,28.9558,30.6684
"NMNAT3",3.2821,6.1441,4.8461,4.2222,4.4194,5.0057,5.6171,5.4476
"SMIM12",9.924,11.5281,11.2257,10.019,9.6281,12.7775,7.1396,11.3908
"ZMYM6",5.5642,5.6787,5.184,5.2989,4.21,4.9677,6.3592,4.8092
"TPRA1",15.274,11.1104,10.6542,11.6151,9.7706,9.9194,13.0363,10.4739
"YEATS2",31.62,40.3976,33.2379,32.2428,30.3712,38.422,38.2205,37.6197
"GRIK3",17.5308,27.2108,26.7808,19.2165,17.8207,34.3085,9.6246,29.5854
"ZC3H12A",31.5883,2.5912,2.4161,3.2478,3.6553,1.4194,3.3988,1.3533
"MEAF6",24.3725,27.4114,24.6089,24.9517,22.8883,29.1061,17.8387,31.1216
"SNIP1",12.1812,13.1744,10.5721,11.3044,8.3677,10.7902,12.0955,10.6213
"DNALI1",9.8934,10.2988,16.6969,8.8494,10.4289,9.2513,11.4345,8.3967
"POLR2H",26.1198,15.8602,15.7439,19.1459,18.7689,17.8394,14.0253,15.956
"KLF15",34.0621,37.886,23.5604,22.842,30.026,31.313,60.4491,28.8774
"CFAP100",8.1509,3.1683,2.3957,1.7297,1.3363,2.0541,1.812,2.0615
"CAMK2N2",12.8258,15.5792,15.1878,21.4874,18.8106,23.9215,3.1353,19.8998
"LIPH",71.881,0.7133,0.7395,0.899,1.0312,2.6103,0.5983,1.7962
"TMEM41A",17.9283,8.6533,6.9415,7.8821,6.132,7.6769,9.5546,6.8725
"RPN1",170.785,104.6587,89.5401,114.3525,69.678,77.4121,119.0771,78.2662
"SENP2",40.2667,37.0333,29.9501,27.406,27.2665,38.5081,35.0212,32.3735
"HEYL",9.7034,6.7431,5.4954,3.1355,1.6387,5.2911,2.9633,3.0021
"IFT122",20.8988,18.8366,22.2276,16.7513,15.1817,16.8089,11.0478,18.273
"RHO",1.4444,0.3519,0.4327,0.1826,1.2778,1.6181,0.0316,0.5877
"RFC4",13.9374,7.7646,7.2877,9.9766,9.6052,9.6987,9.6398,8.478
"RPL39L",14.6669,6.9153,9.1395,10.5571,5.9919,9.0255,6.2715,9.4488
"BAP1",55.3504,68.4324,68.4098,69.2979,80.256,78.328,40.8416,80.5684
"TKT",93.6215,51.3494,41.612,39.1055,32.9216,40.7966,29.0042,32.5937
"PRKCD",15.7866,17.1967,13.511,15.0869,4.5337,16.3161,13.305,13.1213
"RFT1",12.9046,16.9098,11.5347,11.3757,9.0376,13.2128,13.9973,13.0923
"SFMBT1",13.4829,13.527,11.3478,10.361,9.6328,11.134,11.0801,10.5678
"GNL3",41.1046,36.4348,30.2886,35.0625,34.4687,38.5607,36.4463,40.479
"PBRM1",33.099,37.5133,31.5496,30.0737,22.7759,27.5049,39.076,25.0113
"UVSSA",9.7691,8.9236,7.1413,4.341,4.0588,6.4124,6.7109,4.2624
"TASOR",42.8506,53.1037,45.921,42.5435,36.4029,45.9538,69.5278,42.4545
"ARHGEF3",31.9356,38.2179,45.5991,29.3456,30.1348,38.0299,15.6961,37.213
"SLBP",50.7086,38.3762,32.0491,40.7876,29.829,39.7836,28.4388,47.3672
"LRPAP1",33.1334,33.9104,31.8351,36.6854,27.1396,31.6932,22.1905,33.101
"ZDHHC19",0.5198,0.5347,0.6091,0.5649,0.4854,0.4892,0.3965,0.4146
"SLC51A",4.1982,5.5937,4.7122,2.868,3.8269,3.7688,4.1919,3.0762
"UBXN7",31.049,34.8561,32.1301,22.2374,20.5633,30.8585,34.491,24.5888
"RNF168",23.8883,21.6591,19.0008,17.0728,20.2853,21.1632,19.7951,18.5876
"PIGX",15.4059,15.6534,17.1623,17.8199,15.4023,21.7308,13.8823,19.5492
"MELTF",3.3216,2.6046,3.6596,5.6012,3.289,2.7114,1.1055,2.3533
"OTOP1",0,0,0,0.0365,0.0496,0.0461,0,0
"S100P",41.9966,2.5278,1.9446,2.7601,28.9946,2.911,3.9034,3.1249
"ABLIM2",29.2472,28.3489,28.3948,26.1783,34.194,35.6074,8.4054,36.622
"EXO5",5.1042,5.5308,3.623,5.3956,3.8448,4.1387,4.1055,6.1381
"CLDN19",0.0292,0.0901,0.1369,0.0401,0.2455,0.0761,0.0486,0.0645
"C1orf50",5.2548,7.8217,6.0646,5.7794,3.6615,7.5739,8.2148,6.3309
"ERMAP",8.774,10.9181,10.1742,11.8055,4.1051,6.5198,9.7189,5.3765
"ZNF691",14.1079,16.5329,11.5581,13.2312,7.9621,10.236,18.0598,8.5988
"AIMP1",11.768,14.2073,12.2054,13.9808,10.7375,12.4977,22.4135,11.6815
"SGMS2",8.1581,4.4655,3.8758,2.5918,2.7795,2.4542,3.8528,2.364
"METAP1",23.9406,22.5024,21.5829,22.8862,19.9438,24.0516,18.6096,26.1069
"DNAJB14",14.3829,18.2171,17.0137,18.5705,17.9225,21.537,14.9377,22.0749
"H2AZ1",46.2111,32.8995,36.5314,44.6693,42.8482,48.6018,27.4982,42.7594
"EMCN",6.937,3.6413,8.5549,5.3342,3.6663,2.4389,4.2487,2.2766
"SLC9B1",2.5263,6.0395,3.5978,2.4912,4.3525,4.8531,8.7636,4.6893
"SLC9B2",11.4489,14.8444,17.166,15.4323,17.1942,20.4656,6.3848,20.3761
"BDH2",9.9099,15.5511,18.6648,17.6225,11.5907,12.081,13.6535,10.1345
"PGRMC2",17.1264,20.9871,20.0736,15.0969,12.8916,19.2255,13.2475,16.4944
"CDC25A",2.843,1.2273,0.9349,1.1325,0.9955,0.9482,0.6548,1.3082
"CAMP",0.1412,0.1453,0,0.0969,2.2419,0,0.1175,0
"ZNF589",18.8095,20.5256,21.4136,18.2484,14.7345,17.4665,20.0433,17.1319
"FBXW12",2.5942,4.0029,2.8885,2.319,1.352,2.9874,2.9617,2.4874
"PLXNB1",62.6894,137.7865,94.3377,64.7688,42.1034,61.3205,156.2007,37.5113
"CCDC51",12.3114,12.6199,10.7291,11.2978,11.0478,12.023,9.5539,10.4787
"ATRIP",6.9355,6.4969,5.1762,5.2793,4.7035,4.5442,5.916,3.8797
"SHISA5",44.0576,49.9634,40.4546,49.4898,35.3052,52.6599,39.6064,47.6185
"SPRY1",29.337,17.5065,12.0715,7.8728,5.0574,5.0512,6.9587,8.3271
"BSN",76.6064,98.9313,118.2273,53.6871,39.6416,95.2605,5.7409,76.2251
"APEH",37.8298,39.6249,39.3437,39.5138,38.8329,42.222,24.2757,42.6803
"INTU",8.4613,14.102,13.9058,14.0923,12.3599,14.0746,17.5902,17.4672
"RNF123",18.2236,19.7533,17.6353,15.887,15.3483,18.9981,10.0657,16.7377
"HSPA4L",17.3197,18.0722,21.8838,17.4509,28.3776,25.69,5.8854,27.745
"MFSD8",9.3456,11.2161,9.6818,9.8837,8.5491,9.9782,12.07,10.1285
"ABHD18",9.1928,11.1672,9.3388,9.2067,9.5509,9.9896,11.5128,10.4411
"CAMKV",35.5861,101.6741,64.82,123.4945,78.2612,147.0124,9.4017,178.2578
"MON1A",7.0024,9.5205,8.6676,9.7252,7.8647,10.2948,7.1982,9.2535
"MST1R",19.2119,0.8449,0.7781,1.1689,0.6734,0.731,0.4501,0.7522
"RAD54L2",24.186,28.5019,22.3114,16.8683,15.3585,20.7739,23.9939,16.3194
"TEX264",15.2421,18.1913,15.6321,17.1031,13.0928,15.2503,16.238,13.7825
"GRM2",5.781,6.5874,11.425,9.8086,7.3638,13.2124,0.8634,13.1073
"DUSP7",13.6228,31.1779,15.5229,14.7654,13.518,18.6067,44.4761,14.4846
"POC1A",11.7985,4.9976,3.2842,3.6524,3.0243,4.3813,3.4649,3.611
"PPM1M",10.3844,17.554,16.6422,29.0729,8.117,17.2319,14.0289,15.5274
"ETNPPL",29.5403,133.5459,72.7308,58.8673,118.5855,203.4093,77.3996,209.3298
"WDR82",59.0557,82.5339,78.9562,78.8642,57.2583,88.6562,55.0019,80.7702
"PITX2",0.0909,0.0561,0,0,0.034,0.0158,0,0
"C4orf3",69.7404,90.2809,89.7834,103.8919,76.2749,96.9328,126.6473,84.5574
"PRSS12",0.5881,1.4746,2.2521,1.867,2.9174,1.9319,0.6117,2.2326
"NDST3",5.0197,14.0228,13.8773,18.0607,21.2006,19.644,4.0235,26.1194
"HMGB2",34.7503,28.3096,18.2228,24.3948,37.0732,22.4611,37.5201,23.7461
"SAP30",33.5176,38.5312,36.3313,36.7453,36.402,35.9616,69.8235,30.773
"SCRG1",15.1338,26.3853,22.3669,26.862,26.4343,24.3425,42.8556,22.5731
"HAND2",0,0.1202,0.0196,0,0.0819,0,0,0
"MAD2L1",3.1849,2.158,1.8773,2.2385,3.0986,2.7834,1.444,2.738
"ANXA5",140.6821,126.6253,121.3043,124.567,54.0784,69.968,152.4963,56.2781
"TMEM155",10.1148,15.411,24.2301,17.7751,24.8622,34.243,1.5907,31.4518
"ADAD1",0,0,0.0261,0,0,0,0.0324,0
"MAP9",13.8512,16.3996,18.3517,13.7072,18.5137,20.3306,9.4693,19.5653
"GUCY1A1",11.657,23.7659,24.0577,36.7909,14.3789,27.8034,16.1687,35.3521
"FBXO8",20.3013,20.9818,22.7636,29.0127,21.4432,19.2476,28.0087,20.1977
"CEP44",10.5676,14.999,9.9826,10.2431,11.6165,10.4201,21.3951,10.5271
"HPGD",2.5871,0.1957,0.2548,0.4048,0.3375,0.2644,0.2691,0.4762
"ASB5",0.2494,0.2823,0.5846,0.5993,0.3727,0.5201,0.2076,0.5142
"C4orf45",2.9738,3.2048,3.0344,1.9927,3.1736,2.8295,1.6496,3.2321
"TMEM144",61.5953,246.4656,95.9395,83.9281,60.6719,103.503,540.2578,88.1786
"GASK1B",26.5173,31.454,28.3432,22.8122,18.3654,18.1999,25.3086,19.6907
"NPY1R",3.5424,9.6541,10.533,18.4909,9.7261,14.3998,5.0372,21.6241
"NPY5R",1.0087,2.1076,2.5118,2.7694,2.3841,3.9432,0.6819,4.8735
"NAA15",19.4338,23.9339,20.9093,20.0956,17.5472,21.8109,25.8365,20.3603
"IL15",0.7347,1.5391,1.2524,1.2654,0.5863,0.2205,0.2668,0.2951
"FAM160A1",6.21,1.5354,1.9156,2.5186,2.6962,1.9913,0.6801,2.793
"ARFIP1",19.7416,20.1054,19.5738,23.5664,13.5094,16.6581,27.111,14.3716
"ICE1",98.3548,55.8068,54.3047,54.0685,43.3464,61.2387,55.6888,60.5283
"HHIP",11.0335,55.935,23.5226,16.1817,14.6726,28.6182,69.0388,18.6023
"ANAPC10",3.2109,3.1116,3.8796,3.6734,3.9325,3.6384,3.4268,4.2827
"ABCE1",18.5228,24.8521,19.8276,23.304,16.1024,24.1886,29.425,21.664
"OTUD4",20.9589,26.1342,23.5741,21.561,14.5002,21.3596,26.0441,21.1883
"LSM6",7.8878,6.8617,8.0825,8.7938,6.7229,8.8531,8.171,6.9767
"TMEM184C",26.4545,31.6039,29.0261,31.272,25.3496,28.8832,34.6544,27.3736
"PRMT9",15.1752,18.8699,18.1131,18.3844,16.3829,17.7167,14.8644,20.9736
"ITGA2",44.6657,26.8119,15.3118,9.7046,6.3831,11.9813,65.9263,8.0448
"MOCS2",25.2838,22.7313,24.5522,24.3624,21.0099,27.5935,18.5322,27.7812
"SLC45A2",3.8521,2.0821,1.8581,1.4789,1.3718,1.5598,2.0372,1.6584
"EDIL3",79.1143,261.0825,106.621,117.3029,81.2127,130.839,512.1458,120.5398
"TMEM161B",9.2301,10.0476,8.383,8.8114,9.8678,10.7043,12.0949,11.6545
"ELOVL7",25.7789,22.3942,20.058,13.8583,15.8351,15.0805,35.3642,15.4548
"NDUFAF2",6.789,5.7155,5.1068,5.2244,5.5293,6.0302,5.0917,5.5925
"ZNF474",1.2628,1.4029,0.8794,0.8668,0.4717,0.4388,1.1768,0.3719
"LMBRD2",30.4735,39.3569,37.2271,40.3653,30.9495,49.2485,23.3752,50.7252
"RANBP3L",30.3753,43.8124,96.0616,86.0331,54.1531,54.1993,21.815,54.9584
"NIPBL",64.2685,52.8508,41.3651,32.8139,25.4665,33.4401,50.0218,30.8772
"RNF180",13.6479,16.3099,21.1951,16.9558,19.9388,18.9874,15.0126,20.5814
"ADGRV1",21.8288,52.9717,53.6094,49.7365,46.2801,51.6158,22.9286,70.4337
"SLC25A46",27.2006,26.7118,25.3112,26.0941,23.4037,30.2068,26.3382,30.2929
"STARD4",35.8737,8.9117,12.4326,12.3758,15.5565,13.6207,6.6846,14.828
"PGGT1B",17.1474,12.5229,13.2879,11.2396,8.8012,10.1582,13.1725,9.2167
"F2RL2",2.5316,0.6034,0.9923,1.441,0.3748,0.8583,0.3083,0.2728
"CCDC112",15.1691,16.8762,12.4623,14.3113,9.6407,15.2971,21.3238,13.5054
"ANKRD33B",12.226,16.5106,15.2725,13.0593,14.8893,24.2461,1.7347,19.4839
"CMBL",9.7413,11.728,12.3103,12.2342,8.1504,13.6303,3.6403,9.3301
"C5orf63",5.2388,1.957,3.5571,3.1741,1.9814,2.7078,3.251,2.1548
"PRRC1",12.2939,10.6928,8.2324,7.9109,5.4733,7.3598,11.0149,6.5462
"F2RL1",7.146,2.2534,1.3706,2.5389,0.8048,1.0919,1.9123,0.661
"AGGF1",7.9873,9.6362,8.4709,10.262,7.888,10.3539,8.612,9.7447
"WDR41",18.7563,29.2223,28.4743,25.5471,23.8294,25.3825,30.5145,27.966
"PRDM9",0.0285,0,0,0,0,0,0,0.021
"NDUFS4",83.6162,62.1381,66.7349,76.2819,71.7193,73.4979,72.4089,74.3639
"SCGB3A2",4.1107,0.2014,0.1311,0,0,0,0,0
"SPINK1",0,0.0795,0,0.0531,0,0,0,0.0569
"HTR4",2.0909,3.0727,2.5902,3.1062,3.4307,4.1129,1.1681,4.9921
"ESM1",9.6147,1.4876,0.8637,1.4219,0.146,0.1358,0.4878,0.0288
"GRPEL2",11.1667,11.0708,10.9056,10.0839,12.7396,12.5349,10.401,12.9372
"CDC20B",0.2559,0,0.1091,0.2236,0.0652,0.0606,0.0387,0.0171
"ARSK",3.3328,4.3294,5.5387,4.5086,4.3388,5.7062,2.8744,5.6062
"RHOBTB3",46.9992,72.9576,67.0475,52.1597,66.5931,65.5898,76.9643,55.3323
"GPX8",15.9708,1.3914,1.4109,3.8744,0.5101,0.5875,1.1471,0.2873
"TIGD6",3.8496,5.9271,4.7289,4.8124,3.6185,4.9612,6.9367,4.5612
"SPZ1",0,0,0,0.0377,0,0,0.0456,0
"SERINC5",32.9686,106.1356,42.8835,35.6679,19.3839,36.106,89.7955,24.4195
"ENPP6",8.9598,23.9922,8.9005,12.7229,3.683,9.0118,79.8641,5.9589
"CAGE1",0.1798,0.1541,0.1605,0.3703,0.2518,0.1822,0.1995,0.1324
"CASP3",23.6634,20.1983,19.2726,22.521,13.5222,17.5622,22.3473,15.0708
"PRIMPOL",13.3546,14.2424,11.4184,11.9377,12.1181,9.832,16.574,10.3324
"ERAP1",16.1961,17.9415,18.534,23.1891,11.7724,15.0942,20.4074,15.6198
"ERAP2",9.4577,11.7528,14.1155,4.4976,3.1087,8.2032,10.3626,2.5736
"CMYA5",11.8533,11.4248,15.9343,9.5026,11.8699,10.0533,9.1118,8.0189
"EGFLAM",2.008,0.7527,0.9458,1.5652,0.3178,0.1478,0.4956,0.1503
"CFAP97",16.5312,21.2346,19.5732,20.4755,14.2208,17.8057,24.2483,18.343
"TMEM174",0.3585,0.5532,0.2801,0.2051,0,0,0.4474,0
"CARTPT",3.3356,50.2938,42.8861,2.6167,12.37,33.7802,5.7096,34.5225
