"","symbol","correlation","pvalue","t-test","group"
"104","ANLN",0.124630403622636,4.19655655307216e-06,4.62032218047257,"CNV-Phosphoproteome"
"105","ANP32A",0.0734382239351996,0.00795480873579888,2.6580837166666,"CNV-Phosphoproteome"
"106","ANP32B",0.242569142718083,1.13003161600564e-15,8.13676464344931,"CNV-Phosphoproteome"
"107","ANTXR1",0.025067806270542,0.362438040884942,0.91104492335764,"CNV-Phosphoproteome"
"108","ANXA1",0.0423847911734462,0.207267915367898,1.26203713061684,"CNV-Phosphoproteome"
"109","ANXA2",0.0169383603344305,0.529839860016357,0.628409721094048,"CNV-Phosphoproteome"
"110","ANXA4",0.0724109029061809,0.0120691933383726,2.51394126294895,"CNV-Phosphoproteome"
"111","ANXA5",0.0273686349393983,0.399947255041555,0.842095639101486,"CNV-Phosphoproteome"
"112","AP1AR",0.0907384148255994,0.00485490158022957,2.82307280520463,"CNV-Phosphoproteome"
"113","AP2A1",0.101844552563624,0.000303487611412447,3.62246376826012,"CNV-Phosphoproteome"
"114","AP2M1",0.014313003650518,0.631993875089228,0.479053793051072,"CNV-Phosphoproteome"
"115","AP3B1",0.0617626261733903,0.0184263291078071,2.35959722057414,"CNV-Phosphoproteome"
"116","AP3B2",0.0297537328642459,0.3479811168046,0.938956174397289,"CNV-Phosphoproteome"
"117","AP3D1",0.05578390490957,0.0319964805282259,2.14649001486019,"CNV-Phosphoproteome"
"118","APBA1",0.0796052443213418,0.00266459215336,3.0093055861918,"CNV-Phosphoproteome"
"119","APBB1",0.0352545194425067,0.213287347893384,1.24521366036764,"CNV-Phosphoproteome"
"120","APBB2",0.0551290345756498,0.0437794762582428,2.0181088052609,"CNV-Phosphoproteome"
"121","APC",0.179162562387677,7.98672734395174e-12,6.89614559076098,"CNV-Phosphoproteome"
"122","API5",0.0646785811967022,0.0154655471396932,2.42426249848075,"CNV-Phosphoproteome"
"123","APIP",0.176033084559596,4.21979095102598e-08,5.52626018124657,"CNV-Phosphoproteome"
"124","APOA1",-0.0049849221705309,0.884075671316381,-0.145848061257414,"CNV-Phosphoproteome"
"125","APOA2",-0.0797834342401509,0.0189328741079604,-2.35128227772567,"CNV-Phosphoproteome"
"126","APOB",-0.0525790563504254,0.11762690806233,-1.56633830971737,"CNV-Phosphoproteome"
"127","APOBR",-0.0398873005513704,0.129504597894987,-1.51692461236316,"CNV-Phosphoproteome"
"128","APOL1",-0.0647439878679623,0.022774353793783,-2.28005368198096,"CNV-Phosphoproteome"
"129","APPL1",0.0341861793231528,0.215917282380593,1.23805557883633,"CNV-Phosphoproteome"
"130","APRT",0.0795058410348734,0.0132519994854596,2.48149667655473,"CNV-Phosphoproteome"
"131","APTX",0.188689109291395,3.48255356070805e-09,5.96255204929662,"CNV-Phosphoproteome"
