"","NX035","NX026","NX030","NX020","NX023","NX034","NX031","NX022","NX032","NX025","NX036","NX019","NX029","NX021","NX033","NX027","NX037","NX038","NX028","NX024"
"TIMM44",-0.797044955604247,-1.8808044754438,1.28693665337052,0.541625150000757,-0.793988667698945,-0.33877735666867,-0.32125367092597,-0.047916587769632,0.138887310829296,-0.433959854186366,0.688827809758607,-1.99470404949244,0.68284329633976,0.875736371634455,2.32482709189227,0.0400601496535944,0.189135716456756,-0.0400601496535944,0.829191454854818,-0.177153473773009
"TIMM50",-0.0946193880095456,-2.34070587706407,0.319707339461077,0.607346271175559,0.464143232553237,-0.793580285389121,1.21447541203247,-0.276382078992176,0.742171348555251,-0.182544787435703,1.25542688424027,-1.08396621116896,-0.120773950676299,0.00359173739811401,2.34315132864185,-0.00359173739811401,1.17153062474232,0.691841713700159,-0.2628255129812,-0.593727589428158
"TIMM8A",0.84129220283959,-1.98753015319973,1.43332599593606,1.12696289500567,-2.05473821542896,0.448555190232291,-1.19966466728033,-0.311129176606751,0.319897664995527,-0.94627487489645,-0.837435064660601,0.128732349532211,0.519338969085248,0.536836278926843,0.125164382447403,-0.448181790626863,-1.63162005149116,0.156330748213385,-0.125164382447403,-1.04450802425341
"TIMM8B",-0.142069145982051,-1.53460840546274,1.89603827326051,1.74863935139076,-1.71693896998288,-1.39438288195693,0.083181578574848,0.16965227449186,-0.850009322011921,-0.660829142313967,0.40099878467158,-1.42515192442897,0.60997434227316,0.232183612456462,-0.083181578574848,-0.29863466122308,0.452118432536887,0.17088874074272,0.314931004749368,-1.160287909962
"TIMM9",-0.293096585116972,-2.81730057809905,1.47843706470153,0.858658942345574,0.635768202217925,-0.341068497492808,-0.187901140731852,-0.391446672376485,-0.0158923960422088,-0.443340040250318,0.35883970306976,-1.3382571487337,0.51694461573951,1.72516965087528,1.1104712853833,0.0158923960422089,0.572715754146111,0.483189478040184,-0.187925331135037,-0.483308072819552
"TIMMDC1",0.0281286222374124,0.47547767138958,-1.31267374522902,-1.35270500679381,-0.0281286222374124,-2.18842410720062,0.636655544473261,0.96786961858687,-0.541406433814777,-0.814156619409497,0.95563606607373,-0.205208288448313,1.58232964841532,0.866805519996688,1.55545894158444,0.315041981104258,0.607703435297903,-0.101843185354525,-0.810546463066418,-0.605271862314043
"TIMP1",0.228239792627094,0.106635187721796,-1.22273018383431,-0.461765876337315,0.597864779959943,0.681458849012455,-0.775993781340787,-0.516524676190826,1.18496788564561,-0.106635187721796,2.10134931914726,-0.110585719774837,0.69316858394924,-1.77901917290761,1.86490592168112,-0.10985627475918,0.937627000788151,0.473347763762283,-0.58690322013913,-1.14942849561411
"TIMP2",0.21660940042119,0.013438076274022,-1.48647337656447,0.630591954210061,3.17082676861832,-0.682638861182081,-0.656058979016165,0.484367025044999,-0.455678998455419,1.33819915889976,-0.397038082988706,0.525684030245192,-0.189792702024319,-0.374645644546805,0.110967132285346,-0.0134380762740219,0.468222374546041,-0.0640159118361296,-0.41804680356424,1.70658850018282
"TIMP3",-0.208444000551449,-0.277106417313467,-0.349065332781336,0.245360574904415,2.93606492390222,-0.0424984344704057,-0.403542491296891,1.14401335378105,0.346336311872855,-0.671304355745635,1.35897075229767,2.10474785716993,-0.513278312984355,-0.0527325645714515,2.1389149915884,-0.183466245222298,0.599318480958122,-0.040342210419928,0.040342210419928,0.619950173629542
"TINAGL1",0.132992171023714,-0.481369171807407,-0.358564757790769,1.72546620090236,-0.990634122682039,-0.220093736820872,-0.532143253103207,1.77800966437245,-0.794550495259869,0.441106297856706,0.0877204129589908,2.68104298827671,0.766071800162761,-0.0877204129589908,-1.16026162802811,-0.492925042442388,0.721015271988099,0.404505580850108,-0.192888358151531,1.13321242638153
"TINF2",1.70935179164742,0.011862743768512,-1.8235066214151,-0.0688145022704374,-0.011862743768512,-1.26732392914799,1.41086457193795,0.0326918777583483,1.50081633195419,0.292614193552751,-0.154423634484024,1.85689101574579,-0.436161487179902,0.295357794388664,-0.526642306814448,1.10896176301979,-0.514397345478761,-1.10369545905878,-0.363964952870037,0.486787539737769
"TIPIN",1.97043231633872,-0.875058619939364,-0.867970684269722,0.570711586960572,1.1035026716075,-0.387861676806888,-0.999106499237583,1.22614130637297,-1.40644507720012,-0.0852845950414612,-1.09457483113703,0.569197336655443,0.246403061592472,0.498953012354266,-1.02544762936581,1.25352008643557,-0.954001155639144,-0.432370118099778,1.37409860457549,0.085284595041461
"TIPRL",-0.342848967033539,-1.36733682699342,0.293881800505326,1.8463401020003,2.0619404575292,-0.466070299781373,-0.672257909015041,0.930807673621198,-0.284286848000525,-0.229927673279929,-0.118777750668638,2.66956031561708,-0.27704465526922,1.12816702008369,0.118777750668638,-0.346128569011391,0.290952886101877,-0.244494345197559,0.627776259852962,0.613308212235661
"TJAP1",-0.00719226817549004,-3.4435438197466,-1.11940469430551,0.0234911286035595,0.335577397202283,0.50002396087112,-0.400268525610194,0.0703348480691556,-1.53278965804382,0.00719226817549004,0.630911105172803,0.980166314008151,-1.04903813372809,-1.12323694565798,0.452267544838779,0.135344123291067,-0.623978669761069,-0.733669867133305,0.508152384633701,-0.157851110336247
"TJP1",0.0465475828774041,-1.58489065461172,-0.0672564723519447,-0.138459656848515,-2.5880836255593,0.69260963631655,-0.662941020889798,2.09220266584856,-0.445974274461054,0.0639788778480034,0.519314089162963,1.21084602850672,-1.06548771664262,-0.494421838475113,0.0238026029586658,0.267079473469066,0.773767794512559,0.662105512868692,-0.302783319837897,-0.0238026029586658
"TJP2",-0.255119174205382,-1.41097392028945,0.0917552301673037,-0.0917552301673037,-1.5242024972953,1.30542984835126,0.331816528391908,-0.72548447822274,1.52700366209208,-0.721014342543758,1.4844896238289,0.560242456664293,0.971941397242529,-0.572144384385926,1.73497454373823,-0.489713447162844,1.01424428777511,0.696986765187053,-0.56448690856996,-0.915879424568461
"TJP3",-1.43693241592898,-0.0848621726335853,0.0638856358343499,-0.178465825281889,-1.94992275589716,1.11027183497415,0.352567904667381,-0.766468235804786,-0.0606717709355105,0.370009333528679,0.163213767246892,-2.09665853743947,1.58476776623398,-1.5509769443396,0.977791150906342,0.134666216049715,0.10528136438886,0.0606717709355101,-1.12057039421496,-0.879504455633697
"TK1",0.848358238730113,1.21604414154324,-1.71729254330055,-0.552489488579318,1.04182099435595,-0.0713345237809402,-0.717525041290729,0.0963006991038276,-0.969275610856756,0.918139553239585,-0.932972746198221,-1.28822129025124,0.295712083560519,0.0713345237809402,0.511544580823677,0.919401102140247,-1.09992793548692,-1.03266792053379,1.98060554853834,-0.521545717510062
"TK2",-0.451407320978819,-2.0557681370692,-0.842949974353517,0.0363490375874195,-1.77815515693074,0.523930270660383,0.304186586079369,-0.124224027707737,0.844580902520274,-1.00314877797439,0.323841645826168,2.52109662472098,-0.413380617044095,-0.0363490375874195,0.132941054676021,-0.685732429111037,0.726567435682757,0.770561897575655,-0.719083109903122,0.0758787228920835
"TKFC",-0.357617449424724,-1.44830193634611,2.5327191854195,1.46028474130065,-0.556055448048618,0.774448489443263,-0.0936791227100605,0.473996799226777,-0.45517162608004,-0.354872670460238,-0.372779521629257,1.30616259440552,0.813498899028212,1.54026636411122,-0.248594502106797,-1.51570269904774,0.298276057435346,0.594627785595646,0.0936791227100605,-0.120791254973859
"TKT",-0.790134009214593,1.48867057856554,0.447071303014922,1.01776785136447,-0.278138043427215,-1.00111450914372,0.196459827067321,-1.04162618869681,-0.826674749322977,0.730092710616208,-0.658167417549221,1.38053567944338,-0.885284127187416,0.115656944590883,-2.78205322195382,0.222179482506774,0.0190807926468155,-0.239289162054068,-0.0190807926468155,0.854890663900783
"TKTL1",0.149972940761986,0.356226974683561,-0.18619811664217,0.0172295514539984,0.0949017944522216,-0.195550462832134,-0.151267141547599,0.14689957052463,-0.0685751886409725,0.305284109975803,-0.164087335985502,0.949296510827474,-3.17928078361007,0.139652649753134,-0.109117611950162,-0.0690134204471065,-2.93805717125241,0.0669032176642139,0.149922058751267,-0.0172295514539984
"TKTL2",-0.0947810474388584,0.0915359569078715,0.131779954467946,-0.116193280926842,-0.0172107611150926,-2.43237533119236,0.35552489446454,-0.294824655495389,0.0891395103188303,0.164852017757483,0.279018711650591,0.601082201143781,0.0172107611150926,-2.67359381502726,-0.0625966050334923,-0.267880986973348,0.336713933351883,0.080337343402717,-0.0920297536017141,-2.67580592638904
"TLE1",0.0166593937921103,0.399979466245982,0.883356487947462,1.16804899496592,-1.86647185248105,0.765858262760878,1.56548666904673,0.461248062188711,0.331407112695359,-1.1260445225626,-1.0212188974669,-0.0166593937921103,0.95904948456952,0.639942144039923,-2.17908094375491,-0.624518422781059,-1.02842295723672,-0.217624147855442,-0.15926935078603,-0.0453855938847814
"TLE2",-0.0366541691733166,0.105960888986606,-0.0651864307168594,0.103642270487467,0.00658608087552155,0.0525152837033636,0.0768088814973837,0.0218671255009017,-0.0246742871349013,0.119861656432994,-0.0330913982380102,0.453874537912813,-4.30506795035678,-0.16183990401583,0.541988881354416,-0.174706947227214,0.523528575072239,-0.0676365234705181,-0.0406291189298065,-0.00658608087552155
"TLE3",-0.342183476119412,0.610272520609561,-0.243719287092241,-1.41803911486642,-1.77194707465951,1.31866799345799,-0.197333855524639,-1.30713134151457,0.352054843845342,0.267008252607457,1.25375967215035,-0.178412430498944,0.785231722302328,0.178412430498944,1.62903460369114,-1.27022167660465,0.217375065129626,0.725803941456948,-1.38030340842585,-0.868720641691498
"TLE4",0.23863151099124,-0.0765009688218818,0.198084757238247,-0.0893735886880825,-0.0549316998807521,0.102721121928791,-1.8486003852376,0.206515094782693,0.0549316998807521,-1.77290146087091,-1.84289654816758,0.240539749848688,-2.18592498527816,0.254170239179109,-2.25159896084117,0.259198388233752,-2.02082179709275,-0.0768362466191894,0.173738869370303,0.180623793997058
"TLK1",0.359596310858017,-1.62647112809411,-0.416275869391995,1.27129549405661,-1.70696963492829,-0.217738213339085,0.740249215547935,-1.6464336027284,-0.623255947692642,-0.237183904952224,0.494459957600956,0.887282682871924,0.331535602706756,1.30121649063958,-0.586506729028936,-0.261018528155833,0.217738213339085,-0.65676838158273,1.17560112337351,1.63491604236328
"TLK2",0.407218841297864,1.06344429613044,0.0645949807656579,0.540940505917834,-0.619756918952542,0.557824309594201,0.110962263679725,-1.03592802498206,0.144328118517627,-0.493983621829253,-2.03976967627154,0.522233194123376,-1.06850918695955,1.66588188522387,-2.23106548821415,-0.513368190035611,-0.606642089959377,-0.0645949807656579,-0.559298561940986,1.22980132518954
"TLN1",-0.355484144650575,0.0889087627680703,-1.5416764314037,0.181088501625172,1.41209413470416,-0.118692938719813,-0.319712970253821,1.94585470807766,0.0238629155546981,1.19967950400366,-0.0238629155546981,2.28593946995828,-1.5073800359697,-0.482616766592067,-0.188331761799122,-0.299001144266324,0.682449723515345,0.237680989756956,-0.20398397161168,1.27271024720784
"TLN2",0.079304481394154,0.831385166201298,-0.0394347492817292,0.606042563244003,1.51511086242725,-0.621729704617701,0.375773292618049,1.11193446405342,-1.19937960870254,0.669655747850375,-1.3697304690123,1.93882002084196,-0.134015107968381,-0.232327760359513,-2.30967283318783,-0.70731173625086,-0.468036322672493,0.0394347492817291,-0.11463869472149,0.470091158863138
"TLNRD1",-0.210741809841722,0.0910340205227148,-2.23782375352653,0.0626387997145826,0.0788827800534105,0.00779887232234267,-0.0337844424933219,0.204533962233861,0.107623672372241,-1.97463213090824,-0.0564218882011093,0.147041957832028,0.0838469290868168,-2.36260693419477,-0.00779887232234267,-0.195773257050913,0.135103630335124,0.05857577932669,-2.06248141854954,-2.36463638925236
"TLR1",-0.16644109270643,-0.0243426036900164,2.01485205973862,0.0242243561043889,1.83331961646806,1.78276415072205,-0.0287577314124219,-0.0593529885304201,2.00855513860746,0.0507861589182799,-0.0227641800620176,-0.177509672869649,1.94803277953227,-0.309385866884695,2.12405821353302,-0.174811294579899,1.84036868240245,0.0227641800620174,-0.0307677348580348,-0.311269888561294
"TLR2",0.292359970747709,0.754830728519654,-0.271047089405111,-0.371095854442338,0.922286050644201,1.62764107718134,-0.644321467147558,-0.339107866269591,-0.0199531462096983,0.0199531462096983,-1.44572338169885,0.554856951148103,1.13035889691165,-1.61026069106991,1.32567197650357,1.66277537272289,0.420119963070778,-0.132205401906894,-1.25798579979108,-1.27505732201681
"TLR3",-0.841119454385905,0.49760046946999,-1.64141992666378,-1.18068696741797,-0.949487456264209,0.41650347419327,-0.0107436185596327,-0.39537996996569,0.183008224094624,-0.996451675384775,1.51343484768768,0.347563027842584,0.515308595753313,-1.43873652249674,2.04424587019105,-0.885604165276003,0.605493647955029,0.687037733694527,-1.23678043117146,0.0107436185596327
"TLR5",-0.142767524776187,-0.000788548045450946,-0.169848447167935,0.0477375643872857,-0.134001095910939,-0.0803227404688019,-0.0051999624137644,-0.0357694873150842,-0.132582776245319,2.06503376763663,0.000788548045451176,1.83175453613796,-0.35936013050661,1.84880632865353,1.88450908857842,-0.151130686870667,1.99951831801234,0.0462786164295864,2.03880525888957,1.95713355123751
"TLR8",-0.0979440111763908,-0.000540974277573598,2.98906953160822,0.0327498046016544,-0.0919299039198495,-0.05510448824078,-0.00356737414596896,1.36631317451383,-0.0909568820971419,1.20723021362541,0.000540974277573756,1.22807183125101,1.3138340009845,-0.195927143932788,-0.293838386877428,-0.103681461923231,1.35292336934081,0.0317489102084884,2.77610938646174,-0.197218568170682
"TM2D1",-0.0338215785706541,-0.326418134109429,0.259912727826172,0.111721966309858,0.436209992992474,-0.0689756694002728,-0.0931673611572592,0.0258115467236657,-0.0390161815165506,-4.39831049916883,0.0545078067155494,-0.0283681701579701,-0.0465585887098111,0.018053086120535,0.103393746759214,-0.0432273782508238,-0.0027263061245333,0.116044364144136,0.0237405739085623,0.0027263061245333
"TM2D3",1.01260506781456,-1.57266697332208,-0.820203501998732,1.10214467535001,1.19579210083052,-1.63054201438471,0.255050927000813,-0.0205187094451514,-0.100635092950446,0.277613383638841,1.00492760243219,-1.8115880926415,-0.218621951882535,0.0205187094451515,-0.329884284323369,-0.249286691667583,0.288315664663544,-2.16051827220816,0.48659857141051,0.506137591459685
"TM7SF2",-0.334577994994129,0.0313361759259456,0.761176202939054,1.56646891324085,0.042935982895964,-1.88494122165175,0.885651387836709,0.701667436200181,-1.83279054803136,0.114265333347926,-0.535294092551906,2.06355256334539,0.445587656860042,-0.075075163757803,-1.31976198058604,-0.129371688399629,-0.995383657940038,-0.098803387450603,0.379617485536977,-0.0313361759259455
"TM7SF3",0.779561384970302,-0.0225062411012776,0.0575399138004452,0.137871515172283,0.195462246198283,-0.421433484737311,-1.16650731713398,-0.0873299103093355,-0.703158975890571,-0.154467685761855,0.00218561977975897,-3.28357317904675,0.994580993623692,0.18641947537388,1.2990179715711,-0.00615920471211635,-1.27056750531324,0.0936612166362506,-0.00218561977975914,1.17935432127311
"TM9SF1",-0.278200119421356,-0.115613144777686,-0.246433216780921,-0.231674898211069,-1.21085912679638,0.538477875972616,0.364228600019688,-0.597595832873481,1.37321979723338,0.333191150758673,1.28784360500082,-2.0403857073035,0.364372865360084,-0.433213303489683,2.41271624540046,0.115613144777686,1.17056415404264,0.94692390967591,-0.312354122830064,-0.755926888573822
"TM9SF2",-0.733461852260029,0.143851427695059,-0.496162402951987,-0.139989008847599,0.442858370535712,-0.455841792374788,0.476159068980247,-1.55068157306008,0.974997445443668,0.187741884104268,1.40469493159135,-1.92679894166156,2.13572166421528,-0.509223919786804,1.70024821667202,-0.0219964894888885,0.188320139263716,0.0219964894888885,-0.289728546044691,-0.814924823965578
"TM9SF3",-0.815674594880902,-0.870241981740274,0.188479669902994,-0.344327016116321,0.284777996457762,-0.315291815122796,0.579155129997886,-1.40961843207934,1.05796083547096,0.15567153015457,1.60179308253594,-2.09452311554847,0.727773211523161,-0.15567153015457,2.21897620804826,-0.396472280140578,0.78327157889711,0.508571628371719,-0.570233996954675,-0.190559841879543
"TM9SF4",-0.664792723577114,-0.129166405532599,0.376809986491602,-0.102418507026117,-0.74656262066084,-0.646956274732225,0.0275995623875413,-1.11178743417347,0.758715574665038,0.498979283502878,0.990786691747893,-3.26182336943661,0.355742070156205,0.521161232423383,1.70664287504259,0.428450482095564,-0.476706673258147,0.0246941086951611,-0.0246941086951611,-0.436151138288061
"TMA16",0.237285600681412,-2.25194263457065,1.90259967307093,0.633441511647654,1.04952889645457,-0.166584632176535,-0.361828610173971,1.0288140213021,-0.467092986765892,-1.17265742343835,0.083302836546912,2.0026774623153,0.684001673017446,0.345626877386782,-0.627340019454789,-0.156231446593514,0.969942468539223,-0.0833028365469119,-0.493409842490975,-0.346596118792931
"TMA7",-0.629290904351053,0.156005306630198,1.76878739916001,1.15462636085941,0.576459977690195,-1.04786131304241,-0.679972999983615,0.608750513333047,-0.582247684732237,0.202534472174307,-0.598713128274712,1.25755945425605,-0.156005306630198,1.89877443357008,-0.937001505435305,-0.198835007543434,-1.35996451588722,-0.432361279967808,1.55969270345757,1.08822166517692
"TMBIM1",-0.0853033250216525,0.0419719925981248,-0.116359911598684,-2.23703151221437,0.139254690683477,0.126133518584293,0.0339703397680825,-0.0146749400112145,0.0389293392458908,0.0146749400112145,0.192101520164759,0.140381227217916,-2.68526340442058,-0.168815720716899,0.308983803586024,-0.119289138621071,0.272274556228839,-2.23863787602314,-2.29752922079681,-0.1200900174192
"TMBIM6",-0.0347787931877295,-1.0370542734992,0.835737112900595,-0.338616646944196,1.79168763614034,-0.253516146538094,0.0347787931877295,-0.117644524390714,1.06009663658385,0.653547029106408,1.98290032359261,-1.19628747961526,-0.154114163549906,1.17352109808285,2.3924968823295,-0.586675874877594,1.37324943846142,0.991879875414176,-0.136268981561173,-0.112453540046069
"TMC4",-0.154897071312756,0.631683528665277,0.250202538900726,0.444300646649033,-0.597887373682034,0.571823668216401,0.0387233309788712,-0.645211373537402,1.68221140190528,-0.831927312787299,1.89348247867474,-1.30971136486757,-0.0387233309788712,-0.284088408256651,2.56360705864026,-0.708495994061192,1.26806856311606,0.906453085087611,-0.3375796235764,-0.171048814246366
"TMC5",-0.183684945327617,0.176545153617378,-0.473167466647978,-0.515011471374439,-0.222454327768668,1.7531797228811,0.897533619765804,0.0781103050508281,1.39934979938043,0.340666695801396,1.06314164379035,-0.078110305050828,-0.963190053127406,-1.28145841965805,2.09860011655446,-0.670212760815231,1.81433509369864,1.00140201768017,-0.442917907815916,-0.796626029392283
"TMC6",-1.88064618409003,-1.73785820272394,0.311231070631081,-1.68905558562271,0.215909694332091,-1.81784558569579,0.225876699502986,0.200784206231886,-1.87040340225761,-1.6623648992439,0.233467456233609,0.197333520870452,0.0901856408308014,0.182281700823943,-0.0901856408308014,-1.88905699997845,0.148631815192229,-1.69052284675245,-1.74431451000661,0.204522496887491
"TMCC1",-0.00116655676631385,-0.454248169472859,0.841428253198151,-1.4950140601462,-3.11490896392134,-0.32409762571371,1.00446028328825,-0.238002405310012,-0.779969296864324,0.00116655676631377,-0.283179382695226,0.279198597258386,1.71100334200712,0.612856908877854,-1.04790338186924,0.230340883765249,0.0998899578674967,0.0067911509082838,-0.583166248868199,0.0733973875396343
"TMCC3",-0.0504513351429889,-0.637010067428208,0.0122257354062188,0.313799271449714,-0.598173086225421,-1.09569159606846,0.252222312778933,-0.0122257354062188,-0.454169933866,-1.22002605753195,1.86135525060797,0.649920899093296,-1.29222407448024,0.156303669761315,2.29263886740369,1.80413110407819,-0.220775554205835,-1.0233127069474,0.171343553864488,0.0950137151857213
"TMCO1",-0.627209979802466,2.29022617249359,-0.698109218230242,0.0935227565978602,0.44114971695524,-0.879711787704671,0.482528131610958,-0.678483674604864,0.439739915375734,-0.0935227565978602,1.44435948585723,0.315174739297714,-1.24283091412425,-0.321414438319039,2.00630467495977,-0.460072374867631,0.5971951140219,-0.362533588308927,0.263679588499636,-1.57376584023284
"TMCO3",-0.406618053447344,0.357380902335573,-0.544846684809706,-0.914608387703696,0.782797661733014,0.358563649225276,0.136571378121344,-1.39865782250651,1.23595068017802,-0.411902702581616,0.855484300416444,-1.46712091313645,0.385180796341529,-0.136571378121343,2.45379036780378,-0.485778572407835,1.66839077985758,0.621464122611331,-0.848486830218184,-0.3701868205052
"TMCO4",0.630337396941144,-0.29286983438363,0.594738438105819,-0.069485606989953,1.30394277232423,-0.0311841814641554,-0.329656022841321,0.584945423444394,0.0311841814641554,-0.868238577248244,0.582275255234024,0.7831454279007,-1.54865088013687,-1.04264684386704,0.827190129914003,-0.951907810985393,0.6724233519071,0.101229159207999,-2.99588037340379,-0.120007021195531
"TMCO6",-0.267274373181774,2.59656490354289,0.304756156236328,-0.809060148749393,-2.13381996904366,-0.619903190208205,0.413721973224483,0.187141218557521,0.101749958776894,-1.06244106369114,-0.115887329824317,1.14737929330894,-0.0700106628997951,0.641335050283138,-0.0419583245225503,-0.218412670044246,1.86712012501514,0.0419583245225503,-0.116078974244849,0.299135429666563
"TMED1",0.352115465149099,2.06217663844851,0.769142666899229,-0.15097720227409,-0.876636272425751,-1.10359868913794,-0.744763015579481,-1.42454481120682,-0.377650064719889,1.2296994746415,-0.798806247237454,-1.659273575097,0.15097720227409,0.641519651997364,0.765218939132632,1.08469261231794,-0.810645166020247,1.06494674658362,-0.275677705073712,0.58348820548973
"TMED10",0.484219964777077,-0.617959962032638,-0.770011064087431,-0.393818945919305,-0.800067242851236,0.218893662177536,-0.03420649451556,-1.27871967882004,0.825117693338488,0.41270729610049,0.610279789351067,-2.23774305222862,0.355365602675642,-0.636911690634997,2.43637559273953,0.0341854810195103,0.92892847977541,0.615721666482774,-0.0341854810195103,-1.1941125088968
"TMED2",-1.32078214080153,0.789542294156091,-0.0615341919407172,-0.638348972658194,-0.297106892493326,-0.358675604503865,-0.73450771890257,-1.38945307868405,1.37890368454916,0.800982954729694,0.45815571194196,-2.15968345753371,0.0615341919407172,-0.940086570195573,1.30652628100989,0.818917614250006,0.606636949798837,1.39861393061861,-0.639389354696738,0.366041996748636
"TMED3",-1.24722856688913,0.295865797352436,0.330130983752386,1.17420156014948,1.00901491101898,-0.809361562677983,0.61161906857967,-0.778811618922016,-0.339755902171257,0.710376816324761,-1.27872349274009,1.98063755146197,-0.251323047188935,-1.0691970717718,-0.789553031721304,1.57813187004153,0.271011710854296,0.251323047188935,-0.601066781204731,-1.49298972111817
"TMED4",-0.0135057819898873,0.989088996629957,0.723190984975494,-0.0648591340476018,1.91325676861409,-0.916588230850581,0.239237555302094,-1.54897760823787,-0.134535919057506,0.36583887129275,-1.41085416722759,-1.02659284627175,1.51548984428158,1.20244644502141,1.47506710881175,-0.861363222133446,0.811426164419622,-0.576935713831676,0.0135057819898873,-0.131547388519625
"TMED5",-0.414880557167814,-0.388626583716637,-0.24142627577963,-0.644704393818259,-0.034450829043482,0.883659497636802,0.449597829774061,-1.4595567287541,1.73559824550008,-0.0237352291186566,1.63846697291612,-1.1238400432635,0.0237352291186566,-0.502604465998241,2.31306904615672,0.124082438405505,1.52835808236973,0.988272350963244,-0.446084578839284,0.372488829515522
"TMED7",-1.52352215452682,-0.0652804389587107,0.00767546357015823,-0.00767546357015816,0.193165137684236,-0.605271414246245,0.754899643559284,-1.70326246986206,-1.03152129789616,1.37934836926997,0.427016202618213,0.542992819009321,-0.388324674325334,0.114673447298297,2.28329563664527,1.6024646614694,-0.265727489337343,1.19094954978155,-0.0669179368875973,-0.450148119894418
"TMED8",0.807427793532965,1.37913031550591,-0.739637523832614,-1.72337899140634,-0.419953713523164,0.289081420385249,-0.148712442210039,-0.346456493753956,-0.215277440094764,0.823435073805577,0.423925550148339,1.12228747218632,-1.83177057526414,-0.347208485697895,0.148712442210039,-2.01524793150522,1.44865606564006,-0.421085467636161,0.281803531739774,0.692796353690649
"TMED9",-0.000149009308933825,0.99306626873439,-0.69055162298709,-0.512947544256625,0.535674846460869,0.282291355201623,0.0184687037623121,-1.40418946080976,1.46287208699647,0.86345507637726,0.571323970298995,-2.73231036671095,-0.123117237796963,-0.562527188977666,1.79272843057443,-0.284298246779366,0.195862535908846,0.000149009308933825,-0.0079260782489758,-0.774605052761702
"TMEM102",0.522260807961789,1.98333639356953,-0.352345771107747,-0.966107839672121,-0.310429268744327,0.602317344462901,-0.50643435836424,-0.164883151395864,0.924915804018319,0.793218609468868,1.17808987992214,-2.32821400874924,0.963151567646571,-0.0861792461817273,1.86441959329748,-0.126816943528083,1.07116033985126,-0.207143940656933,-0.355440614652916,0.0861792461817273
"TMEM106B",1.43986321526731,-2.02657338529045,-0.653002801318999,-0.328185676894693,-0.149209785870865,1.19878437345657,0.367141519901714,0.512558376896454,0.734262078782788,-0.0444754834737302,0.87923242053894,-1.81775562709504,-0.775818952421118,0.0444754834737303,-1.40095886513732,1.5659903426119,0.432169572799671,-0.466902079370388,-0.489955179866463,0.403982548216221
"TMEM109",0.702750136756168,0.554664894489719,-0.600133707679227,-0.747645016479169,-0.867896013105545,-1.59448769224145,0.956144140300012,1.40440747984042,-0.117648292065942,-0.312637548709714,-0.97720604358286,2.68839957027673,-0.57928523017942,0.449685761646398,-0.855955585843077,0.128831417127403,0.0862532578154924,1.26830819296484,0.186952308066278,-0.0862532578154925
"TMEM11",-1.38800926155239,-1.03353072652319,0.213101229052065,-0.437748502418652,-0.851213083566784,-1.29768787562765,0.12651738683079,0.589594759519685,-1.33607546642754,1.71947632270843,0.168051086326641,1.60158715552424,-0.12651738683079,1.45075888714453,0.724497827410256,-1.03605493444253,1.25663542483665,-0.356865091238836,0.375733628929453,-0.307372782437666
"TMEM115",0.243626312634668,1.33272193626442,-0.792900499783782,-1.07755786482121,0.50809892982509,1.03669630412979,-0.914657901282835,0.711687064570041,1.34405939219742,-1.7192106167514,0.688576480135184,-1.02257825566642,-0.352608174235745,-1.29809564044136,0.523050767936612,-0.291325274577012,1.03953237961662,-0.243626312634668,0.26470441327495,-1.78955076290567
"TMEM117",1.67444579944118,1.77267537867676,2.14373049254179,-0.0120242314255377,1.97353498982697,-0.128064766629101,-0.0599930297916679,1.70139567147767,1.60546906147218,0.0120242314255377,-0.0545666023008038,-0.194669714323362,-0.380911643092347,1.84432885745569,-0.443391524977889,1.70075376031127,-0.223838348711764,-0.0133462421925417,-0.0618128420058854,1.72216472475794
"TMEM119",0.0980522859292481,-0.0763821492328134,0.308045045626201,0.288604880690283,-0.252606802100201,-0.471014718219851,0.272512776423895,0.366175014417322,-4.22867086398895,-0.100416653558011,-0.570415861917017,0.20864766648954,0.281580383304186,0.243930871583474,-0.939237794591719,0.016888842432309,-0.457617144566322,-0.0668963914713113,0.170624018301616,-0.0168888424323091
"TMEM120A",0.0496510879595014,-1.31366321767863,-0.59314589674793,-0.239421167643802,1.07965555607368,0.680532675331252,1.2847451839538,-0.885479993291911,1.4204326169388,-0.352328083265626,0.865092484634056,-0.666595296780601,0.28883209663625,-0.365801452994886,1.99231061227895,-1.33258377114625,0.536517826103718,1.14790756248291,-1.45379116821754,-0.0496510879595013
"TMEM120B",0.161649213104985,-2.86756402680399,0.284418796061033,0.0476919489237915,-0.268180474064067,-0.0126850154830289,0.0422390677252873,-0.0539769036845278,0.0126850154830289,0.143727129877194,-0.0258796525201069,0.14495198602487,-0.0630730052915302,0.0536543471809135,-3.49412176170422,-0.0475606253565484,0.082550108020467,0.166103222089526,-0.0767178846057495,-0.0921424644496239
"TMEM126A",-2.2086625428107,0.019016627173928,0.935349913058402,-0.464002943314056,-1.75610779223224,-0.646636676777027,0.323147995277503,-0.287404835429196,0.714605206717998,-0.0219208178662294,-0.019016627173928,1.62599183599704,-0.678303282284507,0.817655624479095,1.89470619459001,-0.0946683897561489,1.02526633079008,0.0899686391856745,-0.626411982972224,0.209685714787514
