"","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-WVLH-0011-R10A-SM-HAKXZ","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-Q2AG-0011-R10A-SM-HAKXT","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-RU72-0011-R10A-SM-HAKXS"
"RFTN1",1.06055449954979,1.178107375044,-0.196707374651301,-1.20746162663975,2.02993836531464,-0.528486902839979,0.68192444267511,0.196707374651301,-0.728706419571842,-0.242947891638242
"RFTN2",2.26015579237968,-0.85655048862647,0.13200918107215,-0.3881502963033,-0.13200918107215,-1.12349845203761,-0.33709148369747,1.03719067924379,0.814602509304609,0.449053364846991
"RFX1",0.510844705762711,-0.640131501685323,1.9775536546047,1.48884205401146,0.0825698875424326,0.243028347163166,-1.10228071208732,-0.177114073970339,-0.0825698875424326,-1.02280155203372
"RFX2",-2.58440736132657,0.0777173094518625,0.058454741431681,0.936579952772081,-0.713909258316868,0.675468256847112,-0.373252064603638,0.604245603065652,-0.589309447206211,-0.0584547414316806
"RFX3",1.02159379461655,0.179163329929619,0.188858098737738,-2.13017014316912,0.273760989842157,-1.16458046961149,-1.52344996923513,0.49875276924147,-0.179163329929619,-0.79942840318014
"RFX4",-0.0305626194359757,0.961780308711609,0.549977577531358,0.997872420917453,0.0305626194359757,-0.76163819482769,-1.7999866600219,-0.0394065804595154,-1.75542762645919,0.322619587521247
"RFX5",-2.06027671953614,-1.01288331619875,-2.15033740780758,0.00860014584201467,-0.00860014584201424,0.330552135111493,0.237502981125004,-0.671378485044109,0.752473746084394,0.0161980649340536
"RFX7",0.006957986613774,0.0407998465795686,-0.117721493077388,-0.187425617696887,-0.151932170478761,0.165306548029539,0.0544604558472202,-3.13471889571818,-0.006957986613774,0.20954226159536
"RFXANK",-0.620503016025077,1.52178783121419,1.84918452620973,-0.164103667461829,0.295611733112542,0.606874281199666,0.00191668488755202,-0.861505387471836,-0.00191668488755202,-1.34847810325133
"RFXAP",-0.291733466607585,0.0684399276784125,-0.0204291099706384,0.0757875214115255,-0.0455827835407824,-3.15122842985813,0.0767609749803754,-0.00947168550078066,0.00947168550078066,0.0652514772721269
"RGCC",-0.780497065835129,0.187619072486256,0.21812733349089,1.12797868403693,-0.803304671588889,-0.181090480626375,-0.360789759885422,-1.31948848672808,0.181090480626374,2.11383746288041
"RGL1",0.0434956236727458,0.000504076951277696,-2.4474951279265,-0.0094363702773614,-2.2630608681645,-0.0320193904964559,-0.000504076951277696,0.0550377223489911,0.0304010045524948,0.0197867927349616
"RGL2",-0.846186299627699,0.992519340932528,1.83812887264033,0.482606340147113,-0.158548776884785,-1.22559304371194,0.158548776884785,1.62810995413448,-0.217482743343884,-0.197899447485541
"RGMA",-0.0948478267184436,0.995528958932682,0.723445328362416,-1.47445139881578,-0.383136297567126,-0.328799661700391,0.0948478267184436,-1.03325584771655,0.943507854635338,1.79859329495343
"RGMB",0.0179697172269508,-0.0179697172269513,0.0995903038425814,0.349707864457728,-1.90445868107384,0.906833972214402,-0.994079400741147,-1.37652184112423,-1.75767204305915,0.46666009641174
"RGN",0.254819546477589,-1.01368600475792,1.07425270357298,0.91074592663391,-0.504719839280272,-1.51659367323228,0.292051212471049,1.59046546280162,-0.830316425230531,-0.254819546477589
"RGP1",-0.192976852147869,0.0677905728223197,-2.45344487340347,-0.0291877814951971,-2.2702887503781,0.0604223562115129,0.0291877814951971,0.106001858969279,-0.219196239590856,0.11326314203932
"RGPD5",0.432946672698111,0.128116497361166,-2.34333033561031,0.00341703937340606,-2.16162402121698,-0.00341703937340606,-0.0334032003537839,-0.0347204331037636,0.172838442129806,0.0874583093585495
"RGS10",2.62297396845884,-0.218685445532734,0.156532487828987,-0.725920711774213,0.581871535905434,1.37899160353889,0.0318275029170814,-0.511186456946526,-0.124839762037759,-0.0318275029170814
"RGS12",-0.0468267298668434,-0.975867841385904,-2.43233861732956,0.103841678360568,0.0468267298668425,0.375803103262351,0.56829400489497,-1.09715251380315,-0.854291927390185,0.928893849584445
"RGS14",1.00365330809079,0.370944791486462,-1.58583716528865,0.107135214516638,-0.107135214516638,-1.9846416029601,-0.285553752504543,0.776833553278911,-0.534318477848981,0.786663486326469
"RGS17",0.564884658667138,-1.00822840473962,-1.42982834046791,0.767885303435003,-0.259470289322689,-1.74791008034202,0.259470289322688,0.968192315439508,0.657257235817956,-0.97875832040005
"RGS18",-0.0112962617387829,0.172318530822986,0.0899579110618984,0.256154973906038,-3.09809513940597,-0.151474460101518,-0.0347658539607354,-0.0822205391679772,0.0112962617387829,0.116296523303098
"RGS19",-1.58591433311828,1.54035189154393,-0.204993796975319,-0.377719296074568,1.06773975494276,-0.596567193079521,0.420880821417044,0.10939745076725,-0.109397450767251,1.60629295786701
"RGS20",0.182700064904404,-1.75715135686044,-0.449324983502686,0.916123691374595,0.25119062327729,-0.182700064904404,-0.48494742347763,1.80134716329446,-0.835760960303298,0.75275412189176
"RGS3",0.0427363480040984,-0.628558406482597,-0.932306479675721,1.63501103809213,-1.33301413450784,0.994572988399634,0.260150041004443,-1.48210326762966,0.386456879451715,-0.0427363480040982
"RGS6",0.442887044865373,-1.52155639109615,-1.77434481624904,0.0783677236747876,-2.17609708534468,-1.16139092292748,0.245231065262948,0.329747935962718,0.178011867968996,-0.0783677236747876
"RGS7",1.95022654309483,-0.304051629151885,-0.313800586156099,-0.299572965945482,-0.124517042555503,-0.788361587556506,1.77131764658568,1.24202980289191,1.2824044021997,0.124517042555504
"RGS7BP",2.02722378554157,-1.09886647938205,0.0132359399752349,-0.335993254959397,-0.984790649907654,0.0622787714565012,-0.0132359399752352,0.408004933762794,-1.15315930752838,1.04868940886688
"RHAG",0.276489759469314,0.343054217612274,0.137656587035359,-1.79127493979895,0.0569608235711577,-0.0569608235711577,-2.0953606365809,-1.89144741388961,0.212127031524957,-0.157177955961058
"RHBDD1",-0.00179200512941612,-6.3309606596888e-05,0.449759384076274,0.182390722466382,0.0289349942849974,6.3309606596888e-05,-3.06849220498393,-0.075893436534419,0.0473441580936826,-0.254035925914903
"RHBDD2",-0.344192996555054,0.181282176528256,-0.806630926581458,-1.8100752046087,0.175078364287916,1.02689267092809,0.919249556826571,-1.3150878685256,-0.175078364287916,1.15342245919279
"RHBDD3",0.507175772925888,-0.431899227084826,-1.04028600136395,1.67457480589395,0.758935877176236,0.375839275482179,1.59278417662547,-0.768561918018413,-0.375839275482178,-0.932107687077943
"RHBDF1",-1.7619604530332,-0.467221854486577,1.35541331082514,0.233677408608008,0.496345973234502,1.2377274951167,0.428804673991396,-0.554364719922364,-1.21849184785281,-0.233677408608007
"RHBDF2",-0.251008514112405,-2.34154017821058,0.218649090417824,0.375218153322254,0.250856500380119,1.09015751458696,-1.12203808079022,0.467637332665405,-0.218649090417825,-1.0824016535181
"RHBDL3",0.481194589403189,0.316562733918481,0.757168622663062,-0.462968269828158,-1.30665261173062,-1.2556944561045,0.269765769481826,-0.269765769481826,1.38925193972684,-1.68288292591154
"RHCE",-0.98967377796578,-1.52826429438107,0.902404691313305,0.0495621765930296,0.26279064027634,-0.351244532560425,1.32817477566291,1.57809822857449,-0.0495621765930296,-0.668800263537984
"RHEB",0.349870778047544,0.252780172141725,-1.67782392151017,-0.612582452286883,0.281229881355424,-1.35301020258066,0.56437954012607,-2.17567967984873,-0.252780172141725,0.52598983769709
"RHOA",-1.95069353739876,-0.0010438625835661,0.973088344096414,-0.485544629043831,0.00104386258356513,-0.603314633335499,0.784935145039427,0.370048260219449,-1.89819135036815,0.121275792403484
"RHOB",0.674104680431038,0.135327862929983,-0.135327862929984,-1.7141213288817,-0.426204103199377,-0.515346705493254,0.50656157774192,1.73212679184312,1.24757654524139,-0.622863926297475
"RHOBTB2",-1.05098102628172,0.992931736281709,-0.626566968891055,0.8760958502712,1.2806855963956,-0.773964419746272,0.898035787381729,-1.14342630664669,-1.00216606400031,0.626566968891055
"RHOBTB3",-1.50674372598992,-0.137425525399909,0.868113753646851,-0.259235983432122,0.213757384290999,0.466639791345473,0.137425525399909,-1.67163416116192,-0.240427371499978,1.66642219111824
"RHOC",-0.105225906783352,-0.840067850355484,1.0598510374096,-0.356121243471417,0.105225906783352,0.858916015168102,-1.60241961737683,-1.38663428138851,1.21030224894057,0.592034982914781
"RHOF",0.0290768523123326,-0.158242916713442,-0.0444329241747224,-3.14280456532526,-0.211350165046638,0.037335247046151,0.253850150860816,0.015418433504431,0.0457223431169855,-0.0154184335044309
"RHOG",1.75557599609881,-0.506375287249332,-0.450728580506332,1.18324984983856,-1.42465993014624,-0.681950256201712,0.961730634526089,-0.5098341691178,0.605799243686022,0.450728580506332
"RHOJ",-0.330424924444406,-1.09387807652782,0.00702022288352328,-0.969134216237985,0.719544046098125,0.182985337525548,0.242769606522954,-0.00702022288352299,2.13037025234239,-1.27341715290883
"RHOQ",0.579462937536549,0.646840544706153,-0.425362762947424,-0.576587335804512,-0.828045835831144,-1.60026674856066,1.08694736614916,1.32058885168648,0.425362762947424,-1.1877737908142
"RHOT1",-0.0350490657439923,0.0350490657439923,-1.16372884040686,-1.05509171051398,-0.324258806257096,-1.75322961017929,0.834055046051079,0.805739652194022,1.14789067644192,0.85515325587306
"RHOT2",0.948754098656198,-0.162497600361403,-2.17497298381256,-1.06390996871295,0.162497600361404,0.514937496394821,0.860010674289691,-0.780555498726829,0.317710658745275,-1.0227574313019
"RHOU",0.208343862671118,-0.45597828676964,-0.223999619709478,1.40421481275464,-1.34258942877694,1.65155211550857,-0.62404208235392,-0.208343862671118,1.33879757905812,0.781848218582079
"RHPN2",-1.04405342348383,0.0675658056122282,0.0693661503835447,0.373037238285365,1.20808788380216,1.1255250074354,-1.88476609969094,-1.18780643219739,-0.693664687704736,-0.0675658056122286
"RIC1",-0.105889074266464,0.351279903456175,-0.179582941364352,0.182865248391408,-2.94455300871386,-0.824632565271636,0.105889074266464,0.361351226130705,0.325745669045079,-0.126701731579644
"RIC3",-1.98026841167842,-1.64560588059007,0.072770425239278,-1.98195184240605,-0.00301993484776752,0.00301993484776756,0.0136747708522807,0.144059856753678,-1.93860256903704,0.006958498393755
"RIC8A",-0.756780465558649,-0.0762051922605522,-0.00316857855763023,0.790514034792753,-0.00577897420409903,0.00316857855763006,0.116092653141757,-2.72162459794219,0.626081742656199,0.474426084263465
"RIC8B",0.440797990335308,1.32106913937739,-0.960925496501636,1.27062427382952,-0.2762288900554,-0.379804447282055,-0.798390583824682,0.2762288900554,1.10744770335176,-1.54362811584864
"RICTOR",-0.516444901046616,-0.752417346754252,0.441902409200627,-0.991315851581338,-1.46309205012938,0.21239967301953,-0.21239967301953,1.69890686698272,0.479458407206842,1.28271869071078
"RIDA",-0.0507351195933915,0.292271375842401,0.0507351195933911,1.83103399401458,-1.01508679242214,-1.20295157521876,1.28147747644173,0.484161800718122,-0.373099153681819,-1.03459088107223
"RIF1",0.650089356270722,0.180383449946694,-0.037407499728176,-0.270433025069758,0.0374074997281754,0.326782544704218,-1.57168181046656,-1.92056356859746,-0.996154341192402,1.31651299638906
"RILP",-2.16611370147713,-0.104955073669088,0.0369850411966021,-0.212221912053776,-0.00637954280554306,0.211301983038586,-2.47060648592646,0.00637954280554306,0.256622512442068,0.0170117612578402
"RILPL1",0.199543025137338,0.158537717791394,0.147537876680522,2.14740652180825,-0.217586003535203,-0.895823711770584,-0.873829142507225,-1.65108160493626,-0.147537876680522,0.178281000172648
"RILPL2",-2.67590610194051,0.0135656209288435,0.0323790301901036,-0.0135656209288435,-1.96245400339315,0.124358229502917,0.0770781790168445,0.0843246943708106,-0.0632691591700315,-0.171949163546507
"RIMBP2",0.64366749258561,-1.05639414697585,-0.158690482342156,-0.736077151633767,0.0679482058340843,-0.635890942809646,1.5074187663842,2.06479646480973,0.706160233212964,-0.0679482058340849
"RIMKLB",1.05188504630515,-0.784987666589346,-0.753983121427915,-1.16289655960475,0.753983121427916,-0.895340368280695,-1.42628378210874,0.783146897478529,0.820662133377199,0.850614431456891
"RIMS1",-0.400848133589947,-0.722141124351169,-1.45714035432706,-0.711797175336243,0.00147489230896882,-0.00147489230896882,1.50682650933692,1.49772421861912,0.305909330730776,1.0978436342421
"RIMS2",0.0522829312818378,-1.26495105304941,-1.5158619697404,-0.278149453163707,-0.0367771388024647,-1.39281019429624,0.494848039830464,0.887054299544162,1.50842697880183,0.0367771388024636
"RIMS3",0.941506635157515,-0.840439822709043,1.3842559478852,-0.324017597810126,-0.957352376267111,-1.27959995055911,1.3659497324438,0.855385699588893,0.324017597810126,-0.477608231528554
"RIMS4",0.112049695292919,-0.0490578997295042,-0.925500841897797,0.0976144209226204,-0.572927059281225,-2.16297040874898,1.19767226544131,0.429667243299166,0.0490578997295046,-1.640554556191
"RIN1",-1.44474463466882,-0.774677542582411,0.0994699025389633,0.828665770801859,0.492247662549059,-1.56218904980951,-0.273489602845977,0.372065604412255,1.66110876346197,-0.0994699025389636
"RIN2",-1.35892816026144,0.0355705859676519,1.41181395475345,1.27379513013259,-0.440511402650936,-0.0355705859676521,0.994567395061781,-1.48654242351145,0.222380048017461,-0.31846809738782
"RIN3",-0.264170605309486,-1.6267686220164,-0.200624928304327,-1.73250007350893,0.648756931135629,0.200624928304327,-1.28379323961731,0.997829146791136,0.716007446500499,0.335418647910436
"RING1",-0.661351466156089,-1.04844089153681,-1.3938788593399,0.138676042880959,0.353688652244791,1.01270003927585,-0.138676042880959,-0.874562463238245,0.814657636191515,1.70402753717405
"RINT1",0.245171311454433,0.112053998879747,-1.38793640344752,-2.44855441018439,-0.112053998879747,0.151131072738996,-0.191560894166376,-0.823725105421094,0.800887536282724,0.698226012277678
"RIOK1",-1.42044351179552,0.0890288468962638,0.748844098488867,0.224782332144882,-0.856178809290448,-0.0890288468962641,-0.614086065972482,-1.1294960286231,0.155890900642135,2.00581316712762
"RIOK2",-1.54250496450581,0.643525977458797,0.0211887779332039,0.856283500230748,-0.0211887779332042,0.655245724240122,-1.33192771550264,-1.343400853575,-1.16759067639699,0.824538244316879
"RIOK3",-1.49147270603506,0.333380354929243,1.0076374371054,0.0617816028191931,0.501770340734522,0.14183408270699,-2.28353537845496,-0.992024170117738,-0.494940395435566,-0.0617816028191928
"RIOX1",0.588951295360183,0.230700082183798,-0.358381006374286,0.55870721868066,-0.262305249878818,-1.49517657313646,1.64234655354008,-0.230700082183798,0.921281883449271,-1.50218190818844
"RIOX2",0.116194382801628,-1.51719836247394,1.02708284775001,1.22598198968869,0.606867965021883,-0.367726732149958,-0.115396117190423,-1.77995110233116,-0.807596295147593,0.115396117190423
"RIPK1",-0.217353801023429,0.217353801023429,1.67982829766387,0.335922232753388,0.81043967794619,0.759713158652391,-1.10557424062899,-1.45900932010685,-0.838340664719018,-0.853214583942276
"RIPK2",-1.2970901319027,0.855484752194996,0.138374617795098,-0.613519885854824,-0.138374617795098,0.55366277593609,-1.73102833121057,-1.93091644585921,0.444863488880159,0.315643592911863
"RIPK3",-2.17228034588534,0.0652847622059135,-1.68419430416792,0.126675846888492,-1.5441635730053,-1.85370480245224,0.128099469622814,0.0825840401138405,0.227158241348886,-0.0652847622059135
"RIPOR1",-0.00478373370448939,-0.686692547420493,-0.52298026847381,0.00478373370449065,0.341646838542389,1.40743608998218,0.608446087932034,-0.227083514630077,1.62196518696081,-1.77852678707327
"RIPOR2",0.349627865789983,-0.334734408295278,-1.0378079436445,-0.171891605453404,-1.52383416434808,0.834013326803945,0.0566262662443005,0.102978170880878,-0.0566262662443,2.15367007784738
"RIT1",1.8043582274041,-0.679758454314919,-0.344142601606036,1.13998414885543,-1.0971541148704,-0.120106259251955,-1.01250073505682,1.20605178585747,0.120106259251955,0.657438395941085
"RIT2",1.61714459260075,-0.0357600905964166,0.0357600905964177,-0.490076743122113,-0.604757724081469,-1.7118094729603,0.739361733931646,0.971227404871737,-0.826936675928605,0.836979371326015
"RLBP1",0.0889488603482363,-0.412434932799016,-0.277984050117154,1.75300354336164,-0.0889488603482365,0.136475306836435,0.857199064608093,-2.08549805543371,-0.763340990835133,0.143279096438849
"RLF",-0.735451559811367,1.10849769974858,0.661652418334073,0.0673323589051994,1.20225146915605,1.04577740736073,-0.0673323589051994,-1.86894423464451,-0.20080051885615,-0.851035167251151
"RLIM",1.36301195273888,-0.616053688454374,0.0584799514283652,-1.71623307843146,0.171027072793426,-0.779260602891313,0.844807568172017,-0.0584799514283653,0.273972071597818,-1.6868535610417
"RMC1",0.27830893658256,0.132692689605762,-1.57317923337826,-0.0104558337906431,-1.01762926398349,0.0104558337906431,-1.0065887355853,1.87278628008894,0.58065952895579,-0.895367402979632
"RMDN1",-1.05892945097814,1.77490175338421,0.133773476436476,0.0656810978212943,-0.431884973825897,-1.15696320733213,-0.0656810978212943,0.478621567771262,1.75925855710947,-0.170620275231542
"RMDN2",-0.0447494456620023,-0.613334825040177,-0.617731651533248,-0.088765039878416,-0.643605049933163,0.429255574020382,0.59604630423716,1.9312941494513,2.12592481434672,0.0447494456620028
"RMDN3",-0.432717516646804,0.150406797168217,-0.678877782071748,0.235555081399303,-0.631781816641022,-0.150406797168218,1.64091063654418,1.10579582984542,2.17825652329836,-0.357622114349586
"RMI1",0.330184770173786,0.504155681266505,-2.75648950918283,0.408389450124471,-0.0392150523630289,0.84030471137734,-0.463508107233942,-0.443854775443689,0.0392150523630289,-0.353345344252834
"RMND1",0.73020765516019,-0.647705268542082,0.19291985411349,-0.933686328611624,-0.694468795100198,-0.192919854113491,1.80556801145185,1.53955951656147,0.486348039012309,-0.962792144274446
"RMND5A",2.18110865823206,0.112861053049874,-0.716241431370779,0.237711953078394,-0.135834725197279,-0.464133244119043,1.10905356518102,1.73998007567119,-0.112861053049874,-0.556158661821733
"RNASE1",1.67487276634972,0.0499856451347359,-1.37677904183364,-0.0499856451347356,-0.692770520991688,1.40900154043106,0.533242331787391,-1.2196717687953,-0.115472812962416,0.256459977461766
"RNASE2",-2.83576001059029,0.0572434873458969,-0.33098505774782,0.249370176862112,-0.819641605582032,0.0783919739973492,-0.0572434873458969,0.319120610223996,-1.47480403273539,0.132257470223523
"RNASE3",-0.479776690133304,-1.04196821414409,0.92770184942315,0.436542755256914,-0.326830468158504,1.35925614748628,-1.65437518273452,0.326830468158504,-1.28186012036393,0.571659872757489
"RNASE4",-0.562411043250099,-1.88206057600865,0.01365586432168,2.07672717760188,-0.915475306860682,0.106859302180667,0.171229309657931,-0.260193159206813,-0.0136558643216801,0.117032425577943
"RNASE6",0.0953612715233605,0.162577862883006,2.37217663733705,-0.0953612715233605,0.751488623986007,-1.25788272244374,-0.775815267369923,0.710629927252004,-0.388555408397863,-0.295015270473099
"RNASEH1",1.54193586743249,1.13064505276387,0.733159367845515,-1.14578757397311,0.140775377158851,0.969088385694753,-1.37572772012223,-0.280553532562831,-0.77887384301717,-0.140775377158851
"RNASEH2A",-1.47978116914332,0.298583606104383,0.222785205177245,0.3395949973933,-0.222785205177245,0.231657769320197,-2.18318913234858,-1.29600911933814,-1.68878969280077,0.337952783602256
"RNASEH2B",1.45291087360333,1.03037617352357,-0.384032358737805,-1.87299267644468,-0.348960038875837,-0.198867513671053,0.939470245951608,0.198867513671053,-0.639489070522661,0.89075391281471
"RNASEH2C",-0.68995240494793,0.652224421714013,-0.165938373303044,0.967833626651738,0.273538940581281,0.165938373303044,-0.816694435317275,-1.56181745587801,-0.50673348407014,1.91688969717835
"RNASEK",0.368273518778557,-1.96406779490608,-1.92730537205039,-0.0338278443913797,-1.78884560533427,0.0338278443913797,0.182824044874678,0.161343823633052,-0.115031130096166,0.428503900228363
"RNASEL",-0.0831871126770911,1.41051987959574,1.40814218056108,0.0831871126770906,1.37576731410273,1.33173550276394,-0.98964196097973,-0.267795685440021,-1.00258415221853,-0.364718558863724
"RNASET2",-1.00213097561353,-0.152898161407323,2.28089524574143,1.58969350444531,0.102273914901677,0.431550483880459,-0.493347830863422,0.555232961836724,-0.478841768647254,-0.102273914901678
"RND2",0.753598148188317,0.321944975080259,-1.04829065714724,-0.973811990784497,0.529973134025872,-0.576693386809725,1.5047573561319,-0.328687975869789,1.86837123752283,-0.321944975080258
"RND3",-0.176671118400986,-0.0522564051423371,0.206909935312679,0.0697176258018332,-3.12875123804403,0.0440028579898466,-0.0998598349388027,0.135157537753698,0.00935141491466298,-0.00935141491466299
"RNF10",-0.604966240294543,1.20581411577015,-0.3684076833864,0.385144044061187,1.61598950567916,0.0025732343544282,-1.74337067437025,-0.0025732343544282,-1.13296414507173,0.0197977652371409
"RNF11",0.240805619299943,-0.354677594325776,-0.328544217039107,-0.0844048930733532,0.0844048930733532,-0.741967940572176,2.53999905533655,0.410918171211417,1.57607719521999,-0.186861410887885
"RNF112",0.719618685390762,0.968979239739621,-0.926006724205377,-0.391593358414781,-1.80029809612312,-1.56836020340465,0.765318398023505,0.391593358414781,0.457359860733464,-0.480261340172391
"RNF113A",0.473817753392215,0.316815910621794,-0.147213873503669,-0.92592071233181,0.735102261457042,0.14721387350367,-1.86013715344107,-1.51486975533194,1.29421871307281,-0.395086401552997
"RNF114",-0.154338560874077,-0.159906986213295,0.719366350898754,1.78187486406381,-0.0380893450924643,0.99168170656292,-1.58681929700253,-0.970116029174648,0.0380893450924645,1.04406966071409
"RNF115",0.714952381126291,-0.451590143559864,-0.338700988253612,0.461703400430005,0.835866764573932,-1.69896187780258,1.19712055407552,-1.16895469862289,-1.28541228934311,0.338700988253612
"RNF121",0.595721333930356,0.446285715998478,-0.694065069591156,-2.45366520072082,0.244337603945406,-0.693584897646588,0.104725040291343,1.24884873113084,-0.104725040291343,-0.255566555382805
"RNF123",-0.425892749646277,-0.286442299513445,-0.502699598064375,0.0876528488932645,1.10633144441947,-0.0876528488932639,0.175823908294926,2.041118209665,2.10426929915386,-0.342422691514099
"RNF126",1.71088735276386,0.394937674746519,-0.119229940009969,-0.927207770162556,0.354921654019972,0.11922994000997,-0.392607074461215,-1.89412786994361,0.794156529044531,-0.763139914062192
"RNF13",0.390357822825831,-0.0689849314181026,-0.543038580564819,1.19892975645543,-2.23509052792515,-0.318396583585978,0.0689849314181026,0.164535651944843,1.32651414304336,-0.498555719242995
"RNF130",-0.726528266228115,-0.0855120619902822,0.000696520878852454,1.0482040080046,-0.942320385762159,-0.000696520878852454,0.951057662699125,-1.58007269520646,1.75427862378908,0.191966824107034
"RNF135",-1.67912100986475,-0.703970439705917,0.070028343667557,0.776468665331644,0.531519663959865,2.10108853490751,0.107957310361984,-0.0700283436675571,-0.358734959222514,-0.492760238087458
"RNF138",0.173410982826072,0.082846301757317,-2.0842079573306,0.0445853547684218,0.0937427258136528,-0.0900475920687016,-0.0445853547684217,-0.450289661974996,-2.57469050935808,0.110354273173623
"RNF139",0.0303739772246866,-0.225044218078444,-0.93021829756115,0.818762798832315,-0.885249396242502,1.7424958498022,1.32614074560738,-1.34970024443054,-0.0303739772246866,0.263407389067483
"RNF14",-0.60007306963387,0.433055289751039,-0.00550871347019935,0.148957361561611,0.00550871347019935,-1.25104428250768,-2.48558458542571,0.468749773851051,-1.52229010521914,0.359294641151121
"RNF141",-0.116074289742517,-2.13370846075535,-1.04578244094485,-1.55317527680068,-0.930688490480982,0.399931538869432,0.660818254284017,0.417940535790016,0.116074289742517,0.700540934315721
"RNF145",-0.0111813361113148,-2.45853215436282,0.0111813361113148,-0.0979192244401723,-2.22653063145379,0.0634658679459382,0.0294565394086281,0.190753262224883,-0.052648867360435,0.0176174240506111
"RNF146",1.22457223726782,-0.7975591029519,-2.12554549976274,0.148406989059991,-0.518529077868378,0.146973351546958,0.137225425103137,-1.46273702833217,-0.137225425103138,0.744130928591304
"RNF149",-0.0679934593253959,-2.36169205134827,-2.31805902995938,0.0848148857393954,0.00446363769087011,0.115339115804246,0.0857127840822503,0.0711152096367658,-0.00446363769087011,-0.0748280524302714
"RNF150",1.71601661129605,-0.0876828550356153,-0.0572708911001125,-0.458368880760233,0.0572708911001123,-0.195926416311834,1.8968061743939,1.64028292256117,1.74238504519115,-0.255837538590275
"RNF157",-2.58439362477554,0.100269948084531,-2.07165011404719,0.014625869374368,-0.014625869374368,0.0872260346149836,-0.48580780257592,-0.109334099908914,0.183800081913381,0.103514603701984
"RNF166",-0.986717935526001,-0.304101955845095,2.09425655761514,0.551984739931116,0.299376386791717,1.37519707280817,-0.802473253524927,-0.299376386791717,-0.502292439058955,0.905665009353434
"RNF167",-0.460130465043672,2.42486875526444,1.38194500904983,0.00618283195093838,0.289163330001921,-0.198106928796744,0.54489446503712,-0.99826447135893,-0.00618283195093838,-0.465443888958367
"RNF169",1.00614385135954,-0.450036903546924,-0.6570645846447,0.894876639437352,0.452576842570951,0.182296940091278,1.2062176069462,-1.3552492733243,-1.74099536204898,-0.182296940091278
"RNF170",-1.12210449542267,0.141814192819797,-0.639504263426229,-2.45749771227784,-0.123031247158318,-1.16199720556029,0.161208597731372,0.149921577268157,1.13305565887118,0.123031247158318
"RNF180",-0.43474415179133,-0.723171398814187,0.732621061291628,-2.32058431449625,0.209857397726011,0.603801050465402,0.00305053240542664,-0.937285850362947,-0.0030505324054267,1.16961500767716
"RNF181",-1.40803777238789,0.45563984942375,1.51222234790453,-0.405570982138817,-0.566309852162091,0.0438345130732102,0.984484090510211,1.89620327879448,-0.128887623411638,-0.0438345130732104
"RNF185",-1.43843334925853,0.160044564183195,0.452234121454665,-1.78691029314823,0.461977912036707,0.0540260525155135,1.30517288668153,-0.0540260525155137,-1.4771808435064,-0.204667985782888
"RNF187",0.796435676324171,-0.829483515948312,-0.796435676324171,-1.23229776217844,0.961104224181502,-0.947108798583423,0.971749188378487,0.93633263844929,0.929200743370357,-1.01221255725416
"RNF19A",-0.189604050104909,-1.01532638331121,-0.0037838394936451,0.199328236019598,1.8259502069309,0.0232084480946048,-0.462021703205799,-1.21066961208907,0.0037838394936451,1.72016817249634
"RNF2",2.59461527122023,-0.131958520535411,1.47730559663538,-0.30183127811329,1.28934037812812,0.109751766261978,-0.256611116841922,-0.444004900871178,-0.109751766261978,0.350904042606499
"RNF20",-0.175779433607488,0.262402588905823,0.475654079902279,1.19505971481975,-0.85812571694958,-0.224747240325659,0.222228918800509,-2.57281158770259,-0.268958968486592,0.175779433607488
"RNF213",-1.16863575004689,-0.0927420617423841,0.883800917448151,1.17419969609969,0.00127301112721249,0.590105186246034,-2.09766617242748,-1.00206246634501,-0.00127301112721179,0.0186900488268975
"RNF214",-0.770637663313156,0.209124715731681,-2.72017907186948,0.703710861501644,0.0485647642928267,-0.667756352018422,-0.268581045349864,-0.0485647642928274,0.435080629754777,0.606122641017975
"RNF216",1.17956114519239,-0.435543769366237,-1.10124579367169,1.76609455982572,0.119683421324055,0.667983308474029,2.01731294774619,-0.119683421324055,-0.119683421324055,-0.119683421324055
"RNF219",1.53106254472342,1.59045197996894,0.0248289533680061,-0.113328905833214,0.242830156775208,-0.798603242606662,-0.596382132417368,-1.03827248353606,1.60234458856879,-0.0248289533680059
"RNF220",1.78908220484121,-0.260755005414359,-1.1974193723306,-0.252127459901191,-0.282300223702347,0.171488146890096,1.12275282129556,0.301679929311362,1.9336006239477,-0.171488146890096
"RNF24",-0.00493988771575823,0.114760118859696,-1.61244933051616,0.175556796443642,-1.47701717249904,0.00493988771575823,0.0988526553794755,-2.18732964414953,0.309854516722587,-1.84723098890532
"RNF25",-0.561119751599916,1.38774146988194,-1.17193668026787,-0.975251202928216,0.319619423062395,0.663419055378888,0.337815047562032,-0.319619423062395,-1.38372373696824,1.33238838120691
