"","C3N-00439","C3L-01955","C3L-01962","C3N-02818","C3N-01803","C3N-00243","C3N-02261","C3N-01903","C3N-00496","C3N-03021","C3L-01279","C3N-01650","C3L-01865","C3L-02212","C3N-01653","C3N-02440","C3N-00958","C3N-01652","C3L-02210"
"UTP20",1.15532387115078,0.508607966022313,0,-0.204008872498836,2.04692843497109,0.523044935734822,-0.107612294703864,-0.116088676156093,0.30395619660018,1.7332495918749,-1.04753734244555,-1.11564039876603,-1.09067385156269,0.880599953468916,-1.28771981631874,-0.841388371313395,0.079205908873449,-1.06826235284628,1.02938566738879
"UTP23",-2.04192183346474,0,-0.178987498257582,0.268903625248248,0.211539072974973,-0.0590057233453599,-0.0622849056527382,0.205815658504908,-2.05416888818558,-2.06539697708478,0.0585583280452606,-2.21088847044203,0.136971969213995,0.00520867037841339,-2.23199118697413,0.237224470457458,0.157081369326647,-0.0213795319806052,0.0638211708027383
"UTP25",0.0657584272084531,0,-0.057445331408152,-0.0905484393028113,-3.16640890339292,0.0657584272084531,-0.073719938476583,-0.00312674605637621,0.0341880782325373,0.12609690571593,0.0756210366349048,0.0521050638357377,0.0398986629992943,-0.0271452646925153,0.072647390312189,-0.0451994062862556,-3.13309702616261,-0.0600918002748632,0.0922321325563815
"UTP3",-0.395074459889428,-0.587993230028851,-0.971042718240933,-0.556563961846961,2.11175598179948,0.14070978211783,-0.527429529431321,-1.88156552461144,1.00325033987747,-0.0648638340810209,0.319496257702403,2.14574398489471,-0.52053256046148,0.0128018322897011,0.417905634771367,-1.23064462721007,0.519980655306848,0,0.0140735208687975
"UTP4",0.250145127558982,1.75998288501687,-0.928104068105212,1.23568633689045,0.735211249198216,0.12552965034499,-0.84858935385101,0.94970982800229,-2.07720311076113,-0.890652722703415,0,0.270818351594401,-0.850378383799506,-0.970288669172937,-0.886984682001017,0.738429135820051,-0.982953341645003,-0.147191628057175,1.10129094817934
"UTP6",0.38432185226134,-1.59727418072966,-0.287729766564395,-1.3815242090016,0.275275570966872,0,-0.494106813850436,-0.554410470761926,0.383057491072738,0.331772727201247,-1.75246879112312,1.55234494133206,0.327269462754549,-0.674648604374594,0.201804464365335,-2.21979372229016,0.227428064949452,-0.289851104637147,1.47047414473587
"UTRN",-0.527799114738798,-0.829578734908157,-0.228798556586564,-0.686588869931245,0.246064673482851,-0.648741733438138,0.11119659607975,-0.914142598786157,0,0.24833839838148,1.02234265001438,2.04786872045969,-0.117736853431825,0.505193851032574,2.14089822208514,0.0341961856364375,-0.729962643871503,-0.301419443591681,2.25720672272909
"UVRAG",0.282230393355475,-1.01586937477517,-0.0719706232621639,0.353564784209034,-0.0719799770100247,-1.88245753684683,-1.15003703543414,-0.888421076187632,0.768656807242712,0.981384302223609,0.430120888770552,2.014807333628,0,-0.443452971461586,0.0617626122493699,-1.18107651884286,0.00131938501615768,-1.94675443940127,0.649852733451367
"UVSSA",-1.66860925049176,0.783293140164501,0.700288386920804,0.445791995067199,-0.428496263943377,-0.0379678837822715,0.631358041675859,1.09580412101857,-1.94912428973534,-1.34807622952583,0.427109697557683,-1.5185967566496,1.24904030365538,-0.11003420466146,-1.02844252879005,1.13126806496911,0,0.437399662690519,-0.0323189363456021
"UXS1",0.391877111972585,0,-0.960618602040793,-1.5948731905368,-0.84706659003927,-1.03631452591146,0.664546105729553,0.389270675378026,1.35937119675589,-0.109645242285377,0.0381686467540588,-1.4745394032068,-0.545807395770747,0.823044284506411,1.89912734530076,0.999416728399017,-0.398842407288527,-0.928816359304845,1.16559705300188
"UXT",0.136118782466586,0.2442139317195,1.94319772770994,-0.0458329283426719,-0.233967828341886,-0.025934798279844,-0.387082136113477,0.0899616315327324,-0.16174011810569,0.0928580856100083,2.06764416360666,-0.33980544189614,3.28188934506772,0.199089480367571,-0.241324966559871,0,-0.678166967733999,-0.138069428284067,0.149923515866282
"VAC14",-0.0803085576210752,1.07136714458458,1.21437688557923,-0.994444100256176,0.44542226190768,0,-0.296436063590384,0.143125453765774,0.665958966499013,0.969348047090274,-1.57912784108087,-2.21722445415138,0.0616766600656418,0.212945477025854,-2.15840423947447,0.517186728943752,-0.317776535754739,-0.145146129946985,-0.885322212939094
"VAMP2",-0.702782159175136,0.698710177605864,0.484596518232314,0.0123950804039884,0.284538666092662,0.949055864815836,-0.315688786059756,-0.444486272173192,-0.835103941511151,-0.642214491929059,-1.66778128805802,-0.45608481164753,2.74282289436268,0.0937819500319985,0.463552300031725,1.05374094589014,-0.976348875747608,0,-1.26839900233091
"VAMP4",-0.139195217769092,5.74649041871384e-07,0.0140566042743711,0.0221062903805629,-0.0648740654773608,-2.66446026938472,-2.68642326567939,-0.0246358470163839,0.0685100838059401,-0.0856681970239562,0,0.0535272418640659,0.0252454733881717,0.0433016259149394,0.00612546503454237,-0.0497143602449602,-0.0335783342297831,-2.65775504544337,0.0949643434475878
"VAMP5",-0.0812515778840717,-2.64933883953448,0.0105233698849149,0.133836904231541,0.10621926301292,-0.0638324708808572,-0.0138329433533202,-0.0759087173989361,-0.156999943757889,0.0188272847634876,-0.17029062269257,0.140778960664337,0,-2.67396675017976,0.071150363875851,0.00585720384714552,0.00547927964456899,0.0168297899655042,-2.6664452109877
"VAMP7",-0.0715327442935385,-0.544874164840381,0.328669471668989,0.863990190541759,0.2496721366856,0.449858197158682,-0.451009415169778,0.996423820867349,-0.0705569370836372,-0.92073951838613,-1.34577198567894,-0.972902863450784,-0.381933092362554,1.06930515680502,-0.476183070223836,2.71161001915805,0.714935736551417,0,1.79146340641503
"VAMP8",0.367435591931386,0.706600379988058,0.06324753618123,-0.917759728592683,-0.244699715545247,0.334824174632159,0.74068895940117,-0.131255241089706,-0.921460142498007,-0.668113590519742,-0.959052069270462,-1.00112350974183,1.23609032323141,0.514623722197922,-1.0531825676303,1.439053101082,0,0.186580728176433,-2.84229293629962
"VANGL1",-2.62834722656151,0.0902961383208456,0.099517165380497,-0.0593911603848348,0.118445838552456,-0.00175855286044919,-0.00156822912729391,0.0456507358127349,-2.64496553219356,-2.66020118004881,-0.0933171287453515,0.0747610367076757,0.0182868611617435,-0.0386514075788094,0.0239838462292264,-0.0327508547994082,0.0849711135273988,0.00076522059729508,0
"VAPA",0.528126737830228,-0.531985685957029,0.767676452271677,0.23534403546839,0,-0.39132136233994,0.226125271092335,0.0509003572066291,-2.78228930099322,-1.48589557319609,-1.59365262746217,-1.26730797509645,0.0618798287891673,-0.4430335341174,1.11572025903964,0.764613220893019,-1.05990152266334,0.464573240048327,-1.16077647003867
"VAPB",1.1951588379331,0.499755325278864,0.371277654133806,-0.406636222263254,-0.135882466243113,0.565262988113322,0.339470527719274,0.357603698853545,-1.10888870714886,-1.35518609661858,-1.35168320573831,-1.61464479412435,0.112769036560757,0.258163793149059,0,0.876281722442802,-0.198418034298238,-0.110100422126284,-2.85159948322412
"VARS1",0.770396560893249,0.0910902520269499,0.37918781116875,0.0494363668689403,1.30183564232741,0,-0.28314903856012,-0.272749587135281,-0.0396630197848917,-0.107547223274043,-2.87047287798067,-0.179162225532683,-0.162540768644798,0.0252965796795224,-1.88353689793549,0.416791130250505,1.04897329411596,1.23536356931431,-0.919787309934729
"VASN",0,0.204051260642601,0.104938751519618,-1.41327149848804,0.0147031950871938,-0.00868783644546219,-0.436553522775308,1.04507899710752,-0.788014479489631,0.712403728697688,-1.25997639870961,-0.0565565730845394,-0.616482949064213,0.025217133647865,-2.54535999694066,-2.73062714814336,0.0999099343821749,0.417888818910752,0.208134460226587
"VASP",-0.552740244365553,-0.888361219830801,0,0.731571834618864,2.03755440941087,-0.411052106656561,0.138311451734298,-0.789890806496796,-0.145217130720329,0.600665292329086,0.924593587577981,1.98747392847161,-0.673024512408075,0.412593439453574,1.44162947632472,-0.261498843844082,-0.392601270224468,-0.344366569193797,2.26315378962559
"VAT1",1.42319241907724,-0.316067510362648,0.308164227957617,0,-0.310655147789325,0.736226277427224,1.03749330250683,-0.372064408034007,1.20583263113708,1.21240177483626,-1.41378164890429,-1.14517951692633,0.230328953343062,0.551054682310414,-2.30641065761786,-0.453311291536638,-0.0771573514689551,1.02817266245788,-0.871087811051266
"VAT1L",-0.463253157476853,0,0.841283517877029,-0.0360381508117645,0.456599571358478,0.462698211470172,-1.00131606534506,-0.388789761100214,-0.963130952963399,-0.0375843462714297,1.66409099802214,0.742748383162863,0.658548755070065,0.160794686946659,3.15070296334629,-0.313885169843103,-0.973646408512062,0.194357091156768,-0.651849138024953
"VAV1",-0.896557858536799,-1.28361004287621,0.116103171750114,1.13362748000683,1.23285775808375,-0.144588821845132,-0.346641241328902,-1.51951468640806,0.209133627706907,0.219790031010131,0,2.14824452627484,-0.345593707220782,0.142368733691557,-0.233446528866925,-0.853663950403049,0.0599795752193598,-0.126791398629727,2.1868321808975
"VAV2",1.22557170337511,1.80601863128165,0.741580850420911,-0.368521473887317,-1.29130143366064,1.16825964623153,0.219720880750428,-0.111908300154353,-1.01815508378551,-0.0190818303677931,-1.50709468481216,-0.660837591498282,0.0826780472080604,0.203067535049981,-1.34584051163096,0.901352073497913,0,1.09521603388494,-1.35795978911439
"VBP1",1.63991870085346,-0.572124280126081,-1.25241247083364,1.64984536560754,-0.0475833137461064,-0.180741467150783,-0.670909032116841,1.25095544353599,0.0793490265055463,0.4669937586431,0.140781980428063,0,-1.04503253174206,-0.99806372627473,0.0970384930790769,2.03891941487936,-1.23096495906195,-0.749213318724195,0.339696667689577
"VCAM1",0,-0.624596263659476,0.139248108960754,0.486241948776215,1.45658199637838,-0.385038722772634,-0.519901968266158,-1.71672516114182,0.520589090243019,0.433296348873222,-0.6241023757406,2.39465923067268,-0.360140786800064,-0.191649434847966,-1.79725523901875,0.01949987145383,0.135365025968371,-0.151491132320248,1.36511896055834
"VCAN",-0.491075467777509,-1.39245773179605,0.0836941083601915,0.0860189833405647,1.76202733088675,-0.809770276715831,-0.263158931272697,-0.169334069473355,0,0.0302798256758971,0.34443968048392,0.0752890652590424,-0.133182301749991,0.250780987124504,1.91495055341272,-0.327309800407431,-0.562758304381531,-0.633365104159571,2.75375352574664
"VCL",-0.302236758450938,-1.4377416682729,0.281423258239337,0.270835102403922,0.862655285568959,-0.524125767252749,-0.562373271505026,-0.826103145736711,0,0.381606804823393,1.5868890300587,2.43717704564512,-0.647523010728479,0.138198871471205,0.980922804551815,-0.755976696802385,-0.492334875021678,-0.267162612855043,1.79753793270023
"VCP",0.72387806076632,-1.39389952197039,0.243249440327353,0.732062962514464,0.367452227143899,2.00980342215048,-0.350420217138154,-1.55569547179455,-0.119514021376951,0,0.495081478713947,0.373986657194009,-0.747209467952746,-1.66308900641061,-0.680214663751513,-1.09253152724521,0.366294740528798,0.713595458080589,-1.65779490682839
"VCPIP1",-0.261317338283391,0.112302903210691,-0.191129782120694,0.233491754684931,0.953611835211769,-0.339952018250482,-0.746840364588156,0.544470003335532,-0.0651078888920831,-1.19075982484119,0.850973135745103,2.93657551833391,-0.603154376942257,0,-0.912624796988593,0.0331786758752996,-1.11026566168603,0.7454647515821,1.59510313346042
"VDAC1",1.01644931495772,0.727843893941873,0.542295464214691,-0.347668466932832,-1.18260298516692,0.507922321161389,-0.35368467193224,0.805298982770277,0,-0.160980002530089,-0.486946339975941,-2.62682351382107,0.753846908199862,-0.265624022699809,-0.585252070030326,0.189811902502167,0.437103915799699,0.778537846889566,-2.22167422100763
"VDAC2",-0.171540367700346,0.569414906999133,0.19008059596536,-0.703556219133966,-1.28343474891696,0.0299040509806291,-0.100145314316284,0.139514203311761,0.179912195604848,0.448203116502802,-1.01456947616031,-3.17499785708661,0.126719846012211,0.194299438964925,1.18977649747457,-0.130840709844966,-0.58276998214997,0,-2.06516473757004
"VDAC3",0.232553336285748,0,0.0935950140312522,-0.607453828942287,-1.56560378027635,0.332546937839153,-0.216433090773511,0.54363271693878,-0.418023466220082,0.0543162160880818,-1.29202786347882,-3.33020271434317,0.501260680060371,-0.529263386838716,0.306016703967795,0.167374327095708,-0.246941990719244,0.0206823284750233,-2.10487666686546
"VDR",-0.957079836159613,1.20061204306672,-0.305861254826313,1.52162844830848,-0.20481929959829,0.655659115814551,0.21470306501673,2.03645336768921,1.92647793758663,-0.607689420822187,-1.08747981952324,1.36482361217684,-0.566771709635222,-0.0933819616944398,-0.460574471717354,-0.253659326139098,1.41908426514849,0,1.17738446641345
"VEGFA",2.48078774117132,1.31747046901468,-0.393828523277958,-0.818168025050867,-0.62373490473645,0.737675094246155,0,0.603142933374564,0.447812472227777,1.21826015430102,-0.754416795989868,-0.18955014317331,0.859397594288951,-0.904737520722903,-0.773198577106157,-0.579971579643074,0.685202771514269,1.44015926547502,-1.15904255689265
"VEGFB",-0.883531936864421,-0.105756538335665,0.184394156788845,-0.95022800861116,-0.704638962115469,0.0744622931017541,-0.539569582556619,0.776343528176316,0.547314283454964,0,0.0683357843272323,-1.69621923903561,0.74964420694456,1.8190196399568,-1.78538817211576,-0.451653878857012,-1.36954649126648,0.750297877273458,1.48656702771664
"VEZF1",0,-0.902440356844533,-0.381951718598407,-0.143371316864566,0.391929722010705,-0.636908031354291,1.00729767019676,0.000964530296827933,1.28209336121642,0.617680024810154,1.59017869048404,2.34982148617896,-0.696746800551887,-0.356613213957644,1.4474014443761,-0.00564759291788926,-1.41062485874442,-0.247277712265594,1.45776326482956
"VEZT",0.628459439957063,0.494025669266612,-0.206271699623964,-1.1271907208455,2.57842520479937,0,-0.601313411666163,1.80546385382551,-0.028927317462872,0.596810341154402,0.790935154564673,-1.20880642543956,1.59401534222828,0.804870616602141,-0.0202254178790837,-1.02898589426611,0.563485598444331,-0.417251887826484,-0.0467259239346786
"VGLL4",-0.14441137866398,0.0234008059779023,-1.65476447759235,0.939189621748125,0.165471127147113,-0.484185439486095,-0.327072816167213,0.0870140287497548,0.0652108635921509,-0.215355100463686,-3.05935025476748,1.31432831385144,-0.193582420593772,0,0.919924419544427,1.09673211578767,-0.335383498857963,-0.755709788850846,0.537605230798401
"VIL1",0.3909485057962,0.474695713502886,-0.383861115518233,-0.456902465323422,0.3325568044842,-0.00411499742916372,0.314486777674286,-0.346380575718423,0.515938431919643,-0.604253668040504,0,-3.14723000367651,0.312686870135669,0.55127682942113,-1.08461120412443,0.323757333135382,0.374835260599128,-0.11689223454033,-2.4218655289513
"VILL",-1.801708997797,0.0983364469901901,0.26088388103484,-1.83507991499458,0.0707557939358061,0.0185914948155732,0,-1.79833381422442,-1.81351388527076,-1.82433659563025,0.125581187904664,-1.96457526906003,0.262133886056165,0.057539345829954,-1.98491609383225,-1.82147163553242,0.228456250677841,-0.00862338907562213,0.0771052109411909
"VIM",-0.344780022164263,-0.618114217475037,-0.444462017241623,1.29642015532921,1.07827047459522,0.00672355614060077,-0.339927393614015,-0.719193795208675,0,0.440621962042866,0.762318853680246,2.92893260699817,-0.460038948175365,0.467973043659156,0.63291631341196,-0.820061302426981,-0.536626763817672,-0.361557563917439,1.95595984043877
"VIPAS39",0.0889572547735639,0.256196147130752,-2.21290285096626,-0.661528451094446,-0.661528451094446,0.809601911006965,0.450912756753182,-0.286974276672608,-0.158014532953369,-1.29456060133258,-1.05474628738482,0.835552588238265,0.111788857612545,0,-0.112193413190433,1.10836464564076,-0.789614119335114,1.17460170458247,2.10932172275329
"VIRMA",0.0301615976225563,0.989147624942652,-0.706376255998954,-1.1962858402147,2.09042584416676,-0.573962344764589,0.0375947508370025,-0.031494145500868,0.912680762418509,1.10524159694078,0,1.20711062748706,-0.377971349194072,0.72593456041058,-0.238727647243618,-0.294513327472718,-1.08024259598769,-0.510514297215212,2.38523756552367
"VKORC1",-0.445648097409411,0.202076165412177,-0.22156523666588,0.90313817046365,0.830109202239218,-0.657742166929106,-0.811535373490898,1.03145213646294,-2.12030706571504,-0.102026459149252,-2.44648014094526,0.0266534438897323,0,0.599643923774227,-0.307243881796245,1.14384470567729,0.0601922475568426,-0.928939246963453,1.08450975827313
"VKORC1L1",-0.501411751173953,-1.27972972472526,0.129125681597561,0.772204325056149,-0.36040790098705,-1.36398522039349,-1.43766359089559,0.410252773268473,-2.47519059707369,-1.49385757690067,0.0674056212740572,0.753082680029904,0.615107899848613,-0.857248381406081,1.35920143868235,0.422103264478741,0.192243977896595,-1.06484634471814,0
"VLDLR",0.557272769574678,-0.0752273746957006,-0.00500673059242126,0.629238853625371,1.30413144423143,-0.415265258868023,-0.505619140325356,1.34838365289701,-0.109693829513793,-2.70507082469656,1.66705283217715,-0.0322982261337207,0.949860446333393,0.946974426886746,1.20349818040628,-0.487919820207299,-0.0491581270852473,0,1.11429709880368
"VMP1",0.68878859784861,0.435084610563111,1.28380417894759,0,0.0958007791852817,0.899447895424777,-0.7281006836255,0.687446243428095,-0.555615856895486,-0.418990806174218,-1.20278469442312,-1.1970434391338,1.37440603893436,-0.727455051685473,-1.35890238232715,-0.371963649709265,0.000322582893936945,0.313140776108185,-2.56766401080159
"VNN1",-0.63147082266987,1.43199761968729,0.415698596612664,0.199606342957219,0.756389328444119,0.926303492309172,0.34096105033853,-0.847127890979321,-1.06261069325871,-0.383287028471518,-0.91921786463041,-0.406107880526961,1.11658519486096,-0.476225549296867,-2.65308432548602,0,0.804937501790544,1.04742729655733,-0.771698207496931
"VNN2",1.82527907468861,-0.134878484826762,-0.106138844860401,1.85970574724471,1.96327631378098,0,-0.0160307521490507,1.62306240214893,1.87058826389464,1.91247550421169,-0.136532410329106,-0.214000659093844,-0.0997482955606391,-0.153943505666323,-0.235801203665243,1.80592729346351,1.94473728540626,0.00489413109512211,-0.148120912612956
"VPS11",-0.671343112487502,-1.63987563276169,1.08979082767757,1.08014371291033,0.189652485163304,0.489698877460912,-0.179586985776306,-0.0897753970247168,-0.484019087852291,0,0.489698877460912,2.59540975674107,-0.307888662937534,-0.226710927714453,0.383462529787565,-1.46598977312418,0.192448745101869,-0.17309793614837,1.7145001093959
"VPS13A",0.305798603121384,0.0231459005635466,0.0087773551722411,-0.716943570192682,-1.73628335909856,0.351457977518211,0,0.633164895801878,-0.75700546948064,-0.235369096129927,-0.784791351467346,-2.77224757440018,0.156875736992827,-0.821448198398006,-1.13643501034269,0.282818079585204,0.299982466478669,0.313453382395793,-2.67988832314023
"VPS13B",0.0778743138880537,-1.09409019500233,-0.348528108245002,0.0741911596307487,0.713359121879426,-0.0502977118916407,-0.507236152483714,-0.191564574275379,0.0764938228633538,2.31968525012,-1.06549317233957,0,-0.541488003397066,-2.07855124333958,1.09568495453871,0.102885923892413,0.986342775238363,1.00855037275468,-1.24546453421812
"VPS13C",-0.651642635141415,-0.502871980881993,-0.225689344380455,0.839893046403925,1.07765820429133,-0.296939578501954,-0.170869764606181,-0.476802469739479,0.0876951075502874,0.880154706007623,1.13748094579599,2.36225239203097,-0.314442163464474,0.0439409357258503,2.24010331748191,0,-0.35674404707159,-0.551677710472314,2.15381631804905
"VPS13D",-0.921914720001949,0,0.278801668570778,-0.577479323905693,-1.1502287962223,1.25443686246286,0.722433967281823,0.665856579716293,-1.13324706530126,-1.55667041701495,-0.724489012178977,-0.883229170421156,0.490049558842689,-0.799642568864447,2.30131092987673,0.261342489764384,0.483879562513707,0.778166692002636,-0.9446533179283
"VPS16",-0.307457325471383,-0.96999384482171,0.375858501813038,1.18111782818589,1.59853860340046,0,-1.46569061523836,-0.0106900466466811,0.282037683120897,-2.01424547650719,-1.17624429237618,1.86665717865371,-0.0297610235395585,0.0583268093135187,0.146734597120953,-0.0180888864859294,0.175878656213937,-0.674284381235094,1.09949570596717
"VPS18",-0.310699997299215,-1.53550472336674,0.394150502175974,1.21251491914403,-0.760793984408381,-0.523114143265779,-0.37636322728017,0.806641193819209,0.244390096142408,0.564271788806864,0.472085766369904,2.63046869257153,0.313198065181633,-0.290826093391398,0.894274761240805,0,-1.9719362248156,-0.130596892097357,-0.0352293164366775
"VPS25",0.815056261846769,-0.845783808734003,-0.104884309299555,-0.397200793218561,0.306939857206126,-1.14136110035282,0.517399847700299,0.615833464098322,0.315097098672055,0.0108697848681513,0.302680114913787,-0.0344490831569426,0,-1.17525399988129,-2.33683967301894,1.82398448474456,1.0238633295697,-0.163980988909483,-1.8006170869072
"VPS26A",0.711308740778184,1.0667302540474,0.050285894596973,-0.680132104181805,-1.06708704821548,0.487619187922019,-0.253106456970916,0.771423434689961,-0.556883464975506,-0.102960602264047,0,-2.23968927454691,0.24317707053104,-0.39295562518894,-1.20262641762812,1.43806871219557,0.234663614234571,0.60962109311578,-2.20587801811558
"VPS26B",0,0.0641472533586617,-2.07386495098004,0.648132853501291,-1.7560936289391,0.274848430767796,-1.63617316106531,1.02066289964815,1.04001177387421,0.0163012844906003,-0.043539771621648,0.674936172357055,-0.909940901636504,-1.54916241371895,0.918282262835058,0.325005823686316,-1.12245638899382,-0.83088780509924,-0.575614674856062
"VPS26C",0.387743455745799,0.684247764640287,-0.0376850259162109,-0.267828464844989,-1.10671063408176,0,0.0615602071273345,0.436346791638427,-0.48646059122983,-0.429576372043066,-0.562612707211183,-2.50469193202022,0.224925185048912,0.319218049641811,-2.34566545755892,1.03268959849845,0.692346394477747,0.149899085675279,-1.81245948974539
"VPS28",-0.51219210363359,-0.594331826874018,-0.391164630608282,-0.323171352037608,1.65123153200029,-0.56831183881739,0.310309752908293,-1.33854547299836,0.0630215383442692,0,1.07549714023761,2.16443634414682,-1.57252048866583,0.345785277878898,0.646204811521417,0.192949084953393,-0.519854810181918,-0.941927593876853,1.48725864683829
"VPS29",1.33240406652147,0.962387862599817,0.646514688387429,-0.890511422187282,-0.0245712799276362,0.829848407147013,-0.162640325500449,1.23541254047839,0.0409232782904835,0.798549974318435,-0.98197000210029,-1.98733821192945,-0.31461132246674,0,-1.58830346319246,1.54567716344275,0.820461631710495,-0.262292272216208,-0.785669373400042
"VPS33A",0.582613328000076,-0.738991538942071,-0.287372834289296,1.27147012442129,1.84148666027539,-0.0792886672734655,-0.360629063692225,-1.47202936404772,1.68456024416418,0.992841612533747,-1.02636041086226,1.58002099173168,0,-0.320486404845669,-1.4308761959631,0.160443769910345,0.288202517309732,-0.077443238869467,0.842161967303837
"VPS33B",1.03403934997809,0.994656911099962,-0.940687843593985,1.36096529601038,0.231352485257122,-0.539143572405582,-0.673467078860757,-0.243390850679616,-0.520517832317644,1.34873406602221,-0.491072671343955,0,-1.08763937777796,-0.3341905597935,0.78932758711618,1.77455395841756,-1.52393917354382,0.0145949947999983,1.75642077916946
"VPS35",1.25308957574125,0.970122305482872,1.33725660234221,-0.465663088299444,-0.85063943064562,1.39191790401459,-0.0124925158154391,0,0.30074699948806,2.06288892923768,-0.945971500065203,-0.201627877987685,0.734320533240897,-0.129009691382953,-0.192100299645556,1.57156651157239,1.70738213943703,-0.401084782048793,-1.34989792610397
"VPS35L",0.811003676418041,1.01421718371793,0.441637794675065,0.663267688157195,-1.21664748798288,0,0.143443925750038,0.613662836362487,-0.0751982800218991,1.23534880528631,-1.27291546135878,-0.825671368465342,-0.22730183637072,0.227363612075155,-1.16714767132981,1.295246437955,-0.106911891416941,-0.00306473119607182,-2.62167952184617
"VPS36",1.03741407195784,0.343342943196684,-0.529071007098042,0,-2.16114619356967,-0.622897444641464,0.345515655116686,0.28322353759688,0.595810940647425,0.147905459538672,-0.917672936274378,-1.899357427487,-0.607762132202555,0.116294360137909,-1.41299374301348,1.36233068872473,-0.14767388214652,0.0389172085917565,-2.02797829936355
"VPS37A",-0.405761812146364,0.977088002586218,-0.707349343213391,0,0.00201660250435377,2.44919401988988,1.83191225314013,-0.203768399557198,-0.245058592561306,1.51161207456682,-0.0808694788988173,0.228239719077479,-0.414358782047191,-0.0804726725441303,-1.09825699991527,0.32566252737187,-0.577911607631978,2.08959291232933,0.685970254262213
"VPS37B",-0.315883839676092,0.0862376007648351,-0.440434777700859,-0.555239144194627,0.16272428522216,-0.466061503305411,0.0699101010936065,-0.665117928163079,-0.590657886989355,-0.435437356739848,3.42985017761761,1.45174757259476,0.161583736255602,0.706130417701036,0.56967001314232,-0.985450278540248,0,-0.0469080713002774,0.990896736635598
"VPS37C",-0.122503621011437,-1.21250494221278,1.23807766251628,-0.251318593115364,0,-0.969142001977579,-1.14070157554275,-0.616848677988537,0.333634518685049,0.837020533019553,2.59658711345545,1.75046070929176,0.595933637788688,-0.35045826710318,-0.864140855983044,0.251394543692377,0.465624664391477,0.204353472812579,-0.610722696905908
"VPS39",0.856355204424418,-1.49749623750181,0.266884633134909,0,1.48970323485032,-0.226526429938469,-0.513934557957329,0.857117210775473,-0.336787922467119,0.358180339683117,0.0342068704869052,2.78839471511177,-0.518653153040476,-0.566217433844542,0.891856265621256,-0.554640195521059,-0.222552585298542,-0.700863866905136,1.49411810588244
"VPS41",-0.566035310999634,0,0.890870878497417,1.54241605680015,1.32639462201389,-0.732663002307045,-0.334230170452078,0.909553346970083,0.269193764850049,-0.483907418737217,0.331428293662249,3.15461533797714,-0.0842642583974973,-0.458820261134797,1.43528194937089,-0.161613097988462,-0.290584545567579,-0.523217849914696,0.990827218912868
"VPS45",0.407135711214633,-0.597217134271056,-1.75313667929404,-0.190981284780838,0.028804480398432,0.581712550001948,0.994073412449982,0,1.12935637724076,1.96193562659463,-0.172176770597144,0.072924273969061,-0.809797059762897,-1.6678892272328,-1.70050299184064,-0.297335543053264,0.332545858962382,0.579593017279008,-1.13069377121508
"VPS4A",2.13224012984316,0.564192252084902,-0.883510077110945,-1.30782337670537,-1.21510446627421,0.9324866833045,0.941999779963921,1.16723320035305,-0.220365098716171,-0.328601730767175,-0.220365098716171,-0.336709922732753,0,-0.220365098716171,0.601484033525294,1.18462493133479,1.09368957438137,0.512140403540482,-1.68658285885089
"VPS4B",-1.54921988453353,-0.366575509709732,0.0688872598480485,0.65895179109829,0.491326344865559,0.41559342674424,-0.958790652540692,-1.54534170760151,0,-1.40977073310056,0.661478013593005,2.53261020311914,0.0704684364598427,-0.115855774024335,-1.39847773459389,-0.0850711357833486,-0.428606996211394,0.415837541835907,0.575819288148556
"VPS50",-0.180572259500205,0.119945893675582,1.38045610374578,-1.17065964750255,0.486858944412595,-0.802984227316673,0.297391400158743,0.064403727768448,0.073526862626053,2.0803585733927,-1.30389019469132,-1.71690401771369,-1.55406435552329,0,-1.31624745949348,0.577607061155383,-0.792129386983844,0.284376249415017,-0.654258479405019
"VPS51",-0.584722385829554,-0.931999572496531,1.34154687905526,0.127595523600156,0.503938184155532,-0.137801258019064,1.81358806247104,1.1479652636903,0,2.11479022785649,-1.05330586123713,-1.68769457797891,-0.216307780939887,-0.687108855284853,-0.0422903693051336,1.17403490423879,0.490556575932968,0.540723134043821,-0.0772476709506613
"VPS52",0,-2.32467771482104,1.37296800303906,-0.929708254444487,0.421201545244258,1.15247045833602,0.385296592866331,-0.000720163188955847,-0.262235955382578,0.803732623881754,0.432451876099294,-0.108371119332891,-0.259073895067237,0.301070125708386,-1.40554144988865,0.137161496602243,-0.93340030293534,2.05126032766444,-0.255863858020537
"VPS53",0.362300956586191,0.481307174234967,0.910043792118792,0.290118474688893,1.49089397119809,-1.33870050819494,0,-2.33376976868022,0.264999577093537,0.165071124919681,-1.16761449162217,1.19126843204099,-1.29912416881776,-0.564560677009839,-0.875927475901253,0.842970093753311,-1.07403054037585,-0.460270367590357,-0.450334971636342
"VPS72",-0.657359815392182,2.04650060515706,1.29431334957008,0,1.33525149859276,-0.431896362490664,0.33919704696231,-0.338417768853692,-0.707296202308497,-0.877035309514134,1.17493453977552,2.30459681451317,-0.0529807839609447,1.72171660109832,0.491330763299448,-0.234254617032358,-0.654905757436848,0.151196236407458,-0.326678913079357
